region_id,region_name,network,n_samples,accuracy,precision,recall,f1_score,support
26,LH_SomMotB_Cent_1,SomMotB,224,0.8883928571428571,0.8805309734513275,0.8883928571428571,0.8844444444444445,224
56,LH_ContA_Temp_1,ContA,224,0.8839285714285714,0.88,0.8839285714285714,0.8819599109131403,224
115,pCAU-lh,Subcortical,224,0.8794642857142857,0.8242677824267782,0.8794642857142857,0.8509719222462203,224
113,pPUT-lh,Subcortical,224,0.875,0.875,0.875,0.875,224
108,NAc-shell-lh,Subcortical,224,0.8660714285714286,0.8016528925619835,0.8660714285714286,0.8326180257510729,224
99,LH_TempPar_2,TempPar,224,0.8660714285714286,0.8220338983050848,0.8660714285714286,0.8434782608695652,224
64,LH_ContA_PFCl_3,ContA,224,0.8616071428571429,0.9061032863849765,0.8616071428571429,0.8832951945080092,224
70,LH_ContB_PFClv_2,ContB,224,0.84375,0.8957345971563981,0.84375,0.8689655172413793,224
83,LH_DefaultB_Temp_2,DefaultB,224,0.8392857142857143,0.8703703703703703,0.8392857142857143,0.8545454545454545,224
103,mAMY-lh,Subcortical,224,0.8303571428571429,0.744,0.8303571428571429,0.7848101265822784,224
52,LH_LimbicA_TempPole_1,LimbicA,224,0.8258928571428571,0.7489878542510121,0.8258928571428571,0.7855626326963907,224
102,lAMY-lh,Subcortical,224,0.8214285714285714,0.71875,0.8214285714285714,0.7666666666666667,224
50,LH_LimbicB_OFC_1,LimbicB,224,0.8169642857142857,0.8169642857142857,0.8169642857142857,0.8169642857142857,224
8,LH_VisPeri_ExStrInf_3,VisPeri,224,0.8169642857142857,0.820627802690583,0.8169642857142857,0.8187919463087249,224
92,LH_DefaultB_PFCv_2,DefaultB,224,0.8080357142857143,0.8227272727272728,0.8080357142857143,0.8153153153153153,224
106,THA-VA-lh,Subcortical,224,0.8080357142857143,0.7269076305220884,0.8080357142857143,0.7653276955602537,224
54,LH_LimbicA_TempPole_3,LimbicA,224,0.8080357142857143,0.776824034334764,0.8080357142857143,0.7921225382932167,224
107,THA-DA-lh,Subcortical,224,0.78125,0.7383966244725738,0.78125,0.7592190889370932,224
105,THA-VP-lh,Subcortical,224,0.7633928571428571,0.8104265402843602,0.7633928571428571,0.7862068965517242,224
53,LH_LimbicA_TempPole_2,LimbicA,224,0.7589285714285714,0.794392523364486,0.7589285714285714,0.776255707762557,224
65,LH_ContA_Cingm_1,ContA,224,0.71875,0.7385321100917431,0.71875,0.7285067873303167,224
101,pHIP-lh,Subcortical,224,0.7053571428571429,0.7181818181818181,0.7053571428571429,0.7117117117117117,224
104,THA-DP-lh,Subcortical,224,0.6875,0.6936936936936937,0.6875,0.6905829596412556,224
55,LH_LimbicA_TempPole_4,LimbicA,224,0.6607142857142857,0.669683257918552,0.6607142857142857,0.6651685393258427,224
110,pGP-lh,Subcortical,224,0.5535714285714286,0.5767441860465117,0.5535714285714286,0.5649202733485194,224
111,aGP-lh,Subcortical,224,0.49107142857142855,0.55,0.49107142857142855,0.5188679245283019,224
