region_idx,region_name,network,accuracy,precision,recall,f1_score,n_positive_samples,n_total_samples
48,LH_SalVentAttnB_Ins_1,SalVentAttnB,0.9969789100985221,1.0,0.29910714285714285,0.46048109965635736,224,51968
49,LH_SalVentAttnB_PFCmp_1,SalVentAttnB,0.9976908866995073,1.0,0.4642857142857143,0.6341463414634146,224,51968
50,LH_LimbicB_OFC_1,LimbicB,0.9959975369458128,0.7666666666666667,0.10267857142857142,0.18110236220472442,224,51968
51,LH_LimbicB_OFC_2,LimbicB,0.9967864839901478,0.9014084507042254,0.2857142857142857,0.43389830508474575,224,51968
52,LH_LimbicA_TempPole_1,LimbicA,0.9963823891625616,0.86,0.19196428571428573,0.31386861313868614,224,51968
53,LH_LimbicA_TempPole_2,LimbicA,0.9961129926108374,0.7894736842105263,0.13392857142857142,0.22900763358778625,224,51968
54,LH_LimbicA_TempPole_3,LimbicA,0.9959205665024631,0.7142857142857143,0.08928571428571429,0.15873015873015872,224,51968
55,LH_LimbicA_TempPole_4,LimbicA,0.995785868226601,0.6923076923076923,0.04017857142857143,0.0759493670886076,224,51968
56,LH_ContA_Temp_1,ContA,0.9963823891625616,0.9285714285714286,0.17410714285714285,0.2932330827067669,224,51968
57,LH_ContA_IPS_1,ContA,0.9973445197044335,0.967391304347826,0.39732142857142855,0.5632911392405063,224,51968
58,LH_ContA_IPS_2,ContA,0.9973637623152709,0.9578947368421052,0.40625,0.5705329153605015,224,51968
59,LH_ContA_IPS_3,ContA,0.9968249692118226,0.9836065573770492,0.26785714285714285,0.42105263157894735,224,51968
60,LH_ContA_PFCd_1,ContA,0.9968057266009852,1.0,0.25892857142857145,0.41134751773049644,224,51968
61,LH_ContA_PFClv_1,ContA,0.9969404248768473,0.9452054794520548,0.3080357142857143,0.46464646464646464,224,51968
62,LH_ContA_PFCl_1,ContA,0.9972867918719212,1.0,0.3705357142857143,0.5407166123778502,224,51968
63,LH_ContA_PFCl_2,ContA,0.9965170874384236,0.9574468085106383,0.20089285714285715,0.33210332103321033,224,51968
64,LH_ContA_PFCl_3,ContA,0.9967479987684729,0.9824561403508771,0.25,0.398576512455516,224,51968
65,LH_ContA_Cingm_1,ContA,0.9966325431034483,0.9016393442622951,0.24553571428571427,0.38596491228070173,224,51968
66,LH_ContB_Temp_1,ContB,0.9965940578817734,0.9433962264150944,0.22321428571428573,0.36101083032490977,224,51968
67,LH_ContB_IPL_1,ContB,0.9971713362068966,1.0,0.34375,0.5116279069767442,224,51968
68,LH_ContB_PFCl_1,ContB,0.9970558805418719,1.0,0.3169642857142857,0.48135593220338985,224,51968
69,LH_ContB_PFClv_1,ContB,0.9969596674876847,0.9714285714285714,0.30357142857142855,0.46258503401360546,224,51968
70,LH_ContB_PFClv_2,ContB,0.9965748152709359,0.9423076923076923,0.21875,0.35507246376811596,224,51968
71,LH_ContC_pCun_1,ContC,0.9981527093596059,1.0,0.5714285714285714,0.7272727272727273,224,51968
72,LH_ContC_pCun_2,ContC,0.9973830049261084,1.0,0.39285714285714285,0.5641025641025641,224,51968
73,LH_ContC_Cingp_1,ContC,0.9976524014778325,0.9553571428571429,0.47767857142857145,0.6369047619047619,224,51968
74,LH_DefaultA_IPL_1,DefaultA,0.9973830049261084,0.9888888888888889,0.39732142857142855,0.5668789808917197,224,51968
75,LH_DefaultA_PFCd_1,DefaultA,0.9971713362068966,0.963855421686747,0.35714285714285715,0.5211726384364821,224,51968
76,LH_DefaultA_pCunPCC_1,DefaultA,0.997979525862069,1.0,0.53125,0.6938775510204082,224,51968
77,LH_DefaultA_pCunPCC_2,DefaultA,0.9969981527093597,1.0,0.30357142857142855,0.4657534246575342,224,51968
78,LH_DefaultA_pCunPCC_3,DefaultA,0.9973830049261084,1.0,0.39285714285714285,0.5641025641025641,224,51968
79,LH_DefaultA_PFCm_1,DefaultA,0.9973060344827587,0.9772727272727273,0.38392857142857145,0.5512820512820513,224,51968
80,LH_DefaultA_PFCm_2,DefaultA,0.9972675492610837,1.0,0.36607142857142855,0.5359477124183006,224,51968
81,LH_DefaultA_PFCm_3,DefaultA,0.9978255849753694,0.9911504424778761,0.5,0.6646884272997032,224,51968
82,LH_DefaultB_Temp_1,DefaultB,0.9969789100985221,1.0,0.29910714285714285,0.46048109965635736,224,51968
83,LH_DefaultB_Temp_2,DefaultB,0.9963631465517241,0.972972972972973,0.16071428571428573,0.27586206896551724,224,51968
84,LH_DefaultB_Temp_3,DefaultB,0.9972290640394089,0.9878048780487805,0.36160714285714285,0.5294117647058824,224,51968
85,LH_DefaultB_Temp_4,DefaultB,0.9974792179802956,0.9696969696969697,0.42857142857142855,0.5944272445820433,224,51968
86,LH_DefaultB_IPL_1,DefaultB,0.9965940578817734,0.9607843137254902,0.21875,0.3563636363636364,224,51968
87,LH_DefaultB_PFCd_1,DefaultB,0.9978833128078818,1.0,0.5089285714285714,0.6745562130177515,224,51968
88,LH_DefaultB_PFCd_2,DefaultB,0.9977101293103449,0.981651376146789,0.47767857142857145,0.6426426426426426,224,51968
89,LH_DefaultB_PFCd_3,DefaultB,0.9969211822660099,1.0,0.2857142857142857,0.4444444444444444,224,51968
90,LH_DefaultB_PFCd_4,DefaultB,0.9969211822660099,0.9848484848484849,0.29017857142857145,0.4482758620689655,224,51968
91,LH_DefaultB_PFCv_1,DefaultB,0.9966325431034483,1.0,0.21875,0.358974358974359,224,51968
92,LH_DefaultB_PFCv_2,DefaultB,0.9961322352216748,0.7948717948717948,0.13839285714285715,0.23574144486692014,224,51968
93,LH_DefaultB_PFCv_3,DefaultB,0.9972867918719212,1.0,0.3705357142857143,0.5407166123778502,224,51968
94,LH_DefaultB_PFCv_4,DefaultB,0.9973060344827587,0.9772727272727273,0.38392857142857145,0.5512820512820513,224,51968
95,LH_DefaultC_IPL_1,DefaultC,0.9970366379310345,0.9487179487179487,0.33035714285714285,0.4900662251655629,224,51968
96,LH_DefaultC_Rsp_1,DefaultC,0.9982681650246306,1.0,0.5982142857142857,0.7486033519553073,224,51968
97,LH_DefaultC_PHC_1,DefaultC,0.9971520935960592,0.9871794871794872,0.34375,0.5099337748344371,224,51968
98,LH_TempPar_1,TempPar,0.9967479987684729,0.9824561403508771,0.25,0.398576512455516,224,51968
99,LH_TempPar_2,TempPar,0.9960552647783252,0.9130434782608695,0.09375,0.1700404858299595,224,51968
100,RH_VisCent_ExStr_1,VisCent,0.9976331588669951,1.0,0.45089285714285715,0.6215384615384615,224,51968
101,RH_VisCent_ExStr_2,VisCent,0.9971328509852216,0.987012987012987,0.3392857142857143,0.5049833887043189,224,51968
102,RH_VisCent_Striate_1,VisCent,0.997498460591133,0.9795918367346939,0.42857142857142855,0.5962732919254659,224,51968
103,RH_VisCent_ExStr_3,VisCent,0.9968634544334976,0.9420289855072463,0.29017857142857145,0.44368600682593856,224,51968
104,RH_VisCent_ExStr_4,VisCent,0.997806342364532,1.0,0.49107142857142855,0.6586826347305389,224,51968
105,RH_VisCent_ExStr_5,VisCent,0.9980757389162561,1.0,0.5535714285714286,0.7126436781609196,224,51968
106,RH_VisPeri_ExStrInf_1,VisPeri,0.997806342364532,1.0,0.49107142857142855,0.6586826347305389,224,51968
107,RH_VisPeri_ExStrInf_2,VisPeri,0.9970943657635468,0.9620253164556962,0.3392857142857143,0.5016501650165016,224,51968
108,RH_VisPeri_StriCal_1,VisPeri,0.9987684729064039,1.0,0.7142857142857143,0.8333333333333334,224,51968
109,RH_VisPeri_ExStrSup_1,VisPeri,0.9975946736453202,0.9900990099009901,0.44642857142857145,0.6153846153846154,224,51968
110,RH_VisPeri_ExStrSup_2,VisPeri,0.997806342364532,1.0,0.49107142857142855,0.6586826347305389,224,51968
111,RH_VisPeri_ExStrSup_3,VisPeri,0.9973637623152709,0.978021978021978,0.39732142857142855,0.5650793650793651,224,51968
112,RH_SomMotA_1,SomMotA,0.9971520935960592,1.0,0.3392857142857143,0.5066666666666667,224,51968
113,RH_SomMotA_2,SomMotA,0.9968442118226601,1.0,0.26785714285714285,0.4225352112676056,224,51968
114,RH_SomMotA_3,SomMotA,0.9969211822660099,0.9848484848484849,0.29017857142857145,0.4482758620689655,224,51968
115,RH_SomMotA_4,SomMotA,0.9969596674876847,0.9459459459459459,0.3125,0.4697986577181208,224,51968
116,RH_SomMotA_5,SomMotA,0.9967479987684729,1.0,0.24553571428571427,0.3942652329749104,224,51968
117,RH_SomMotA_6,SomMotA,0.9975177032019704,1.0,0.42410714285714285,0.5956112852664577,224,51968
