region_index,error_rate_rest,error_rate_task,error_increase
120,0.0535714285714286,0.09499999999999997,0.04142857142857137
18,0.008928571428571397,0.050000000000000044,0.04107142857142865
165,0.044642857142857095,0.08499999999999996,0.04035714285714287
72,0.0357142857142857,0.07499999999999996,0.03928571428571426
149,0.0714285714285714,0.10999999999999999,0.03857142857142859
13,0.0669642857142857,0.10499999999999998,0.038035714285714284
160,0.1875,0.22499999999999998,0.03749999999999998
106,0.013392857142857095,0.050000000000000044,0.03660714285714295
83,0.1785714285714286,0.21499999999999997,0.036428571428571366
50,0.2589285714285714,0.29500000000000004,0.03607142857142864
96,0.004464285714285698,0.040000000000000036,0.03553571428571434
129,0.004464285714285698,0.040000000000000036,0.03553571428571434
122,0.044642857142857095,0.07999999999999996,0.035357142857142865
56,0.2098214285714286,0.245,0.03517857142857139
66,0.0848214285714286,0.12,0.03517857142857139
194,0.0,0.03500000000000003,0.03500000000000003
60,0.1205357142857143,0.15500000000000003,0.034464285714285725
74,0.0267857142857143,0.06000000000000005,0.03321428571428575
86,0.1473214285714286,0.18000000000000005,0.032678571428571446
76,0.017857142857142905,0.050000000000000044,0.03214285714285714
73,0.017857142857142905,0.050000000000000044,0.03214285714285714
4,0.008928571428571397,0.040000000000000036,0.03107142857142864
102,0.008928571428571397,0.040000000000000036,0.03107142857142864
68,0.049107142857142905,0.07999999999999996,0.030892857142857055
95,0.0848214285714286,0.11499999999999999,0.030178571428571388
164,0.03125,0.06000000000000005,0.028750000000000053
44,0.0267857142857143,0.05500000000000005,0.028214285714285747
218,0.2767857142857143,0.30500000000000005,0.028214285714285747
39,0.022321428571428603,0.050000000000000044,0.02767857142857144
130,0.0625,0.08999999999999997,0.02749999999999997
152,0.1026785714285714,0.13,0.027321428571428608
153,0.1428571428571429,0.17000000000000004,0.027142857142857135
172,0.0580357142857143,0.08499999999999996,0.026964285714285663
80,0.0535714285714286,0.07999999999999996,0.026428571428571357
15,0.044642857142857095,0.06999999999999995,0.025357142857142856
146,0.0401785714285714,0.06499999999999995,0.02482142857142855
32,0.0357142857142857,0.06000000000000005,0.024285714285714355
155,0.0758928571428571,0.09999999999999998,0.024107142857142883
30,0.15625,0.18000000000000005,0.02375000000000005
10,0.03125,0.05500000000000005,0.02375000000000005
138,0.0267857142857143,0.050000000000000044,0.023214285714285743
57,0.0267857142857143,0.050000000000000044,0.023214285714285743
19,0.022321428571428603,0.04500000000000004,0.022678571428571437
26,0.013392857142857095,0.03500000000000003,0.021607142857142936
1,0.013392857142857095,0.03500000000000003,0.021607142857142936
52,0.1339285714285714,0.15500000000000003,0.02107142857142863
29,0.049107142857142905,0.06999999999999995,0.020892857142857046
5,0.004464285714285698,0.025000000000000022,0.020535714285714324
108,0.004464285714285698,0.025000000000000022,0.020535714285714324
195,0.044642857142857095,0.06499999999999995,0.02035714285714285
28,0.044642857142857095,0.06499999999999995,0.02035714285714285
97,0.044642857142857095,0.06499999999999995,0.02035714285714285
49,0.0357142857142857,0.05500000000000005,0.01928571428571435
121,0.0267857142857143,0.04500000000000004,0.01821428571428574
103,0.0625,0.07999999999999996,0.01749999999999996
118,0.1026785714285714,0.12,0.0173214285714286
2,0.017857142857142905,0.03500000000000003,0.017142857142857126
87,0.013392857142857095,0.030000000000000027,0.01660714285714293
105,0.008928571428571397,0.025000000000000022,0.016071428571428625
16,0.0357142857142857,0.050000000000000044,0.014285714285714346
173,0.0714285714285714,0.08499999999999996,0.013571428571428568
79,0.0669642857142857,0.07999999999999996,0.013035714285714262
54,0.2633928571428571,0.275,0.011607142857142927
110,0.013392857142857095,0.025000000000000022,0.011607142857142927
148,0.049107142857142905,0.06000000000000005,0.010892857142857149
9,0.0,0.010000000000000009,0.010000000000000009
17,0.0803571428571429,0.08999999999999997,0.009642857142857064
53,0.2410714285714286,0.25,0.008928571428571397
177,0.1517857142857143,0.16000000000000003,0.00821428571428573
11,0.013392857142857095,0.020000000000000018,0.0066071428571429225
81,0.013392857142857095,0.020000000000000018,0.0066071428571429225
88,0.013392857142857095,0.020000000000000018,0.0066071428571429225
171,0.1339285714285714,0.14,0.0060714285714286165
199,0.1517857142857143,0.15500000000000003,0.003214285714285725
100,0.0267857142857143,0.030000000000000027,0.003214285714285725
114,0.0669642857142857,0.06999999999999995,0.0030357142857142527
139,0.022321428571428603,0.025000000000000022,0.002678571428571419
162,0.3125,0.31499999999999995,0.0024999999999999467
209,0.1339285714285714,0.135,0.001071428571428612
51,0.0803571428571429,0.07999999999999996,-0.0003571428571429447
115,0.0357142857142857,0.03500000000000003,-0.0007142857142856673
168,0.09375,0.08999999999999997,-0.003750000000000031
163,0.1160714285714286,0.10999999999999999,-0.0060714285714286165
175,0.0625,0.05500000000000005,-0.007499999999999951
157,0.1026785714285714,0.09499999999999997,-0.0076785714285714235
131,0.2053571428571429,0.19499999999999995,-0.010357142857142954
58,0.0758928571428571,0.06499999999999995,-0.010892857142857149
137,0.1160714285714286,0.10499999999999998,-0.011071428571428621
64,0.1964285714285714,0.18500000000000005,-0.011428571428571344
37,0.049107142857142905,0.03500000000000003,-0.014107142857142874
176,0.0803571428571429,0.06499999999999995,-0.015357142857142958
89,0.0669642857142857,0.050000000000000044,-0.016964285714285654
178,0.049107142857142905,0.030000000000000027,-0.019107142857142878
198,0.2142857142857143,0.19499999999999995,-0.01928571428571435
112,0.044642857142857095,0.025000000000000022,-0.019642857142857073
183,0.1607142857142857,0.14,-0.020714285714285685
31,0.0982142857142857,0.07499999999999996,-0.023214285714285743
43,0.049107142857142905,0.025000000000000022,-0.024107142857142883
156,0.1294642857142857,0.10499999999999998,-0.024464285714285716
191,0.0803571428571429,0.05500000000000005,-0.025357142857142856
36,0.0758928571428571,0.050000000000000044,-0.02589285714285705
34,0.0714285714285714,0.04500000000000004,-0.026428571428571357
35,0.0669642857142857,0.040000000000000036,-0.026964285714285663
69,0.09375,0.06499999999999995,-0.028750000000000053
90,0.0892857142857143,0.05500000000000005,-0.03428571428571425
117,0.0401785714285714,0.0050000000000000044,-0.03517857142857139
119,0.1160714285714286,0.07499999999999996,-0.04107142857142865
67,0.0758928571428571,0.025000000000000022,-0.05089285714285707
116,0.1428571428571429,0.07999999999999996,-0.06285714285714294
187,0.5625,0.44499999999999995,-0.11750000000000005
