region_index,error_rate_rest,error_rate_task,error_increase
183,0.049107142857142905,0.125,0.0758928571428571
77,0.044642857142857095,0.12,0.0753571428571429
165,0.0401785714285714,0.11499999999999999,0.0748214285714286
131,0.0803571428571429,0.15500000000000003,0.07464285714285712
96,0.03125,0.10499999999999998,0.07374999999999998
214,0.0625,0.135,0.07250000000000001
135,0.0580357142857143,0.13,0.0719642857142857
59,0.0580357142857143,0.13,0.0719642857142857
60,0.0848214285714286,0.15500000000000003,0.07017857142857142
138,0.022321428571428603,0.08999999999999997,0.06767857142857137
132,0.0625,0.13,0.0675
194,0.017857142857142905,0.08499999999999996,0.06714285714285706
29,0.017857142857142905,0.08499999999999996,0.06714285714285706
78,0.017857142857142905,0.08499999999999996,0.06714285714285706
177,0.0580357142857143,0.125,0.0669642857142857
38,0.0803571428571429,0.14500000000000002,0.06464285714285711
81,0.03125,0.09499999999999997,0.06374999999999997
122,0.03125,0.09499999999999997,0.06374999999999997
149,0.0669642857142857,0.13,0.0630357142857143
87,0.013392857142857095,0.07499999999999996,0.06160714285714286
195,0.049107142857142905,0.10999999999999999,0.06089285714285708
13,0.044642857142857095,0.10499999999999998,0.06035714285714289
26,0.0,0.06000000000000005,0.06000000000000005
113,0.0401785714285714,0.09999999999999998,0.05982142857142858
111,0.0357142857142857,0.09499999999999997,0.059285714285714275
100,0.03125,0.08999999999999997,0.05874999999999997
16,0.0267857142857143,0.08499999999999996,0.05821428571428566
95,0.09375,0.15000000000000002,0.05625000000000002
110,0.008928571428571397,0.06499999999999995,0.05607142857142855
69,0.0892857142857143,0.14500000000000002,0.055714285714285716
14,0.044642857142857095,0.09999999999999998,0.05535714285714288
118,0.0758928571428571,0.13,0.05410714285714291
104,0.03125,0.08499999999999996,0.053749999999999964
80,0.0580357142857143,0.10999999999999999,0.051964285714285685
133,0.0535714285714286,0.10499999999999998,0.05142857142857138
45,0.049107142857142905,0.09999999999999998,0.05089285714285707
39,0.0669642857142857,0.11499999999999999,0.04803571428571429
176,0.0580357142857143,0.10499999999999998,0.04696428571428568
28,0.0535714285714286,0.09999999999999998,0.046428571428571375
158,0.044642857142857095,0.08999999999999997,0.045357142857142874
130,0.044642857142857095,0.08999999999999997,0.045357142857142874
74,0.0401785714285714,0.08499999999999996,0.04482142857142857
153,0.1116071428571429,0.15500000000000003,0.04339285714285712
56,0.1473214285714286,0.18999999999999995,0.042678571428571344
18,0.022321428571428603,0.06499999999999995,0.042678571428571344
120,0.0625,0.10499999999999998,0.04249999999999998
2,0.0580357142857143,0.09999999999999998,0.041964285714285676
1,0.013392857142857095,0.05500000000000005,0.041607142857142954
119,0.0535714285714286,0.09499999999999997,0.04142857142857137
76,0.008928571428571397,0.050000000000000044,0.04107142857142865
129,0.008928571428571397,0.050000000000000044,0.04107142857142865
164,0.044642857142857095,0.08499999999999996,0.04035714285714287
19,0.0401785714285714,0.07999999999999996,0.03982142857142856
137,0.0669642857142857,0.10499999999999998,0.038035714285714284
9,0.013392857142857095,0.050000000000000044,0.03660714285714295
105,0.008928571428571397,0.04500000000000004,0.03607142857142864
17,0.049107142857142905,0.08499999999999996,0.03589285714285706
51,0.125,0.16000000000000003,0.03500000000000003
58,0.0401785714285714,0.07499999999999996,0.03482142857142856
4,0.03125,0.06499999999999995,0.03374999999999995
43,0.0267857142857143,0.06000000000000005,0.03321428571428575
34,0.0267857142857143,0.06000000000000005,0.03321428571428575
108,0.022321428571428603,0.05500000000000005,0.032678571428571446
44,0.017857142857142905,0.050000000000000044,0.03214285714285714
191,0.013392857142857095,0.04500000000000004,0.031607142857142945
175,0.0535714285714286,0.08499999999999996,0.03142857142857136
67,0.049107142857142905,0.07999999999999996,0.030892857142857055
37,0.049107142857142905,0.07999999999999996,0.030892857142857055
49,0.044642857142857095,0.07499999999999996,0.03035714285714286
117,0.0,0.030000000000000027,0.030000000000000027
150,0.0758928571428571,0.10499999999999998,0.029107142857142887
5,0.03125,0.06000000000000005,0.028750000000000053
173,0.03125,0.06000000000000005,0.028750000000000053
36,0.0714285714285714,0.09999999999999998,0.02857142857142858
139,0.044642857142857095,0.06999999999999995,0.025357142857142856
148,0.0535714285714286,0.07499999999999996,0.021428571428571352
11,0.008928571428571397,0.030000000000000027,0.02107142857142863
121,0.0357142857142857,0.05500000000000005,0.01928571428571435
89,0.0714285714285714,0.08999999999999997,0.018571428571428572
88,0.0401785714285714,0.05500000000000005,0.014821428571428652
35,0.0401785714285714,0.05500000000000005,0.014821428571428652
31,0.0714285714285714,0.08499999999999996,0.013571428571428568
178,0.0401785714285714,0.050000000000000044,0.009821428571428648
116,0.0758928571428571,0.08499999999999996,0.00910714285714287
32,0.044642857142857095,0.050000000000000044,0.005357142857142949
141,0.0267857142857143,0.030000000000000027,0.003214285714285725
15,0.0535714285714286,0.050000000000000044,-0.0035714285714285587
115,0.044642857142857095,0.03500000000000003,-0.009642857142857064
57,0.0580357142857143,0.040000000000000036,-0.018035714285714266
112,0.0669642857142857,0.04500000000000004,-0.02196428571428566
