region_i,region_j,network_i,network_j,rest,task,change,abs_change
pGP-rh,aGP-rh,Pallidum,Pallidum,0.2536495110581941,0.09493977271766985,-0.15870973834052426,0.15870973834052426
aPUT-lh,pPUT-lh,Putamen,Putamen,0.5392686418914286,0.3849460028311148,-0.15432263906031385,0.15432263906031385
THA-VA-lh,pPUT-lh,Thal_ant,Putamen,0.2469658519732172,0.1037419214103274,-0.1432239305628898,0.1432239305628898
THA-VA-rh,THA-DA-rh,Thal_ant,Thal_ant,0.47143386938603976,0.3310469507647501,-0.14038691862128966,0.14038691862128966
pPUT-lh,aCAU-lh,Putamen,Caudate,0.23981231103141246,0.09974553273950842,-0.14006677829190403,0.14006677829190403
THA-VA-lh,THA-DA-lh,Thal_ant,Thal_ant,0.4289049218857802,0.2898308482683043,-0.13907407361747592,0.13907407361747592
THA-DA-rh,THA-VA-lh,Thal_ant,Thal_ant,0.3406501223502895,0.20377989596376905,-0.13687022638652047,0.13687022638652047
pGP-lh,aGP-lh,Pallidum,Pallidum,0.262979724012571,0.12986558628890874,-0.1331141377236623,0.1331141377236623
THA-VP-lh,THA-VA-lh,Thal_post,Thal_ant,0.23469919893721883,0.10671659337565964,-0.1279826055615592,0.1279826055615592
aPUT-rh,pPUT-rh,Putamen,Putamen,0.5785282474665766,0.4553711847583436,-0.12315706270823301,0.12315706270823301
pPUT-rh,aPUT-lh,Putamen,Putamen,0.4792084898243312,0.35618365530694435,-0.12302483451738683,0.12302483451738683
THA-VA-rh,pPUT-lh,Thal_ant,Putamen,0.22979760414271883,0.1113375503084129,-0.11846005383430593,0.11846005383430593
aCAU-rh,pPUT-lh,Caudate,Putamen,0.23313545964428548,0.11772629138372691,-0.11540916826055857,0.11540916826055857
pPUT-rh,THA-VA-lh,Putamen,Thal_ant,0.20046149914310027,0.08929210982645877,-0.1111693893166415,0.1111693893166415
pPUT-rh,pPUT-lh,Putamen,Putamen,0.6374031648253132,0.5263345471510658,-0.11106861767424747,0.11106861767424747
THA-VA-lh,aGP-lh,Thal_ant,Pallidum,0.18100710043662163,0.0708518375487741,-0.11015526288784754,0.11015526288784754
THA-VA-lh,aPUT-lh,Thal_ant,Putamen,0.23772938678094607,0.12802610176733553,-0.10970328501361054,0.10970328501361054
aPUT-rh,pPUT-lh,Putamen,Putamen,0.4778439421533633,0.37120413719516243,-0.10663980495820086,0.10663980495820086
NAc-core-rh,aGP-rh,Accumbens,Pallidum,0.14376063247407478,0.03813509339718025,-0.10562553907689454,0.10562553907689454
pPUT-rh,aCAU-rh,Putamen,Caudate,0.24752582030695702,0.14269527669955534,-0.10483054360740168,0.10483054360740168
aHIP-rh,lAMY-rh,Hippocampus,Amygdala,0.3217281508658365,0.2169284341707456,-0.10479971669509092,0.10479971669509092
pGP-rh,aGP-lh,Pallidum,Pallidum,0.10072218417167952,-0.0008759182476747874,-0.10159810241935431,0.10159810241935431
pPUT-rh,pCAU-lh,Putamen,Caudate,0.2641871990797799,0.16402496340330017,-0.10016223567647972,0.10016223567647972
THA-VA-rh,THA-VP-lh,Thal_ant,Thal_post,0.20855043226962824,0.10945608361345154,-0.09909434865617671,0.09909434865617671
THA-VA-rh,aPUT-rh,Thal_ant,Putamen,0.23907828435191553,0.14202353904027093,-0.0970547453116446,0.0970547453116446
pGP-lh,aPUT-lh,Pallidum,Putamen,0.18030655238937549,0.08326188677919363,-0.09704466561018185,0.09704466561018185
pCAU-rh,pPUT-lh,Caudate,Putamen,0.2932961477634189,0.19648289270817962,-0.09681325505523927,0.09681325505523927
aCAU-rh,pGP-lh,Caudate,Pallidum,0.07425484664215784,-0.022453283916111268,-0.0967081305582691,0.0967081305582691
aHIP-lh,pHIP-lh,Hippocampus,Hippocampus,0.3885102054809764,0.2924452061579948,-0.09606499932298163,0.09606499932298163
THA-VA-rh,THA-DA-lh,Thal_ant,Thal_ant,0.3890898088852217,0.29380080273999953,-0.09528900614522218,0.09528900614522218
THA-VP-rh,THA-VA-rh,Thal_post,Thal_ant,0.2604325598822662,0.16733992010977883,-0.09309263977248738,0.09309263977248738
pGP-rh,aCAU-rh,Pallidum,Caudate,0.02855646008314927,-0.06303918156403668,-0.09159564164718595,0.09159564164718595
pPUT-rh,aCAU-lh,Putamen,Caudate,0.19928159606472282,0.10805368405258636,-0.09122791201213645,0.09122791201213645
aPUT-rh,pGP-lh,Putamen,Pallidum,0.1249069109137622,0.03448784910902127,-0.09041906180474094,0.09041906180474094
THA-VA-lh,aCAU-lh,Thal_ant,Caudate,0.3089558225095139,0.2186542708810093,-0.09030155162850462,0.09030155162850462
pHIP-lh,pPUT-lh,Hippocampus,Putamen,-0.043147080530037456,0.04711349820395888,0.09026057873399634,0.09026057873399634
aPUT-rh,THA-VA-lh,Putamen,Thal_ant,0.20770130196905193,0.12011099592012059,-0.08759030604893134,0.08759030604893134
THA-VA-rh,aGP-lh,Thal_ant,Pallidum,0.15772639896686377,0.07142820039554774,-0.08629819857131603,0.08629819857131603
pCAU-rh,THA-VA-lh,Caudate,Thal_ant,0.26413487762113663,0.17867457985842194,-0.08546029776271469,0.08546029776271469
aGP-lh,aCAU-lh,Pallidum,Caudate,0.1591859017477899,0.07442059996492467,-0.08476530178286523,0.08476530178286523
pPUT-rh,pHIP-lh,Putamen,Hippocampus,-0.08252427408246037,0.0022266665420205972,0.08475094062448096,0.08475094062448096
THA-VA-lh,pCAU-lh,Thal_ant,Caudate,0.31891390967964756,0.23486062382067938,-0.08405328585896818,0.08405328585896818
THA-DA-rh,pGP-lh,Thal_ant,Pallidum,0.024129091200013237,-0.05967149366076008,-0.08380058486077331,0.08380058486077331
pHIP-rh,aHIP-lh,Hippocampus,Hippocampus,0.32822021103157645,0.2449159269992322,-0.08330428403234424,0.08330428403234424
pHIP-lh,aPUT-lh,Hippocampus,Putamen,-0.050909533593123515,0.03173287649423651,0.08264241008736004,0.08264241008736004
THA-DA-lh,pGP-lh,Thal_ant,Pallidum,0.034582532238706463,-0.0479299431397094,-0.08251247537841586,0.08251247537841586
aGP-rh,aCAU-lh,Pallidum,Caudate,0.12317011231402598,0.041696373282856296,-0.0814737390311697,0.0814737390311697
THA-VA-rh,pPUT-rh,Thal_ant,Putamen,0.24548759609233456,0.16512289808890057,-0.08036469800343399,0.08036469800343399
aHIP-rh,THA-DP-lh,Hippocampus,Thal_post,0.14126384367622336,0.06091102721705091,-0.08035281645917244,0.08035281645917244
THA-VA-rh,aPUT-lh,Thal_ant,Putamen,0.20796559247085625,0.12775102483349962,-0.08021456763735663,0.08021456763735663
pGP-rh,aPUT-rh,Pallidum,Putamen,0.10913530559115105,0.02986431904600105,-0.07927098654515,0.07927098654515
THA-DP-rh,THA-VP-rh,Thal_post,Thal_post,0.3588782080643776,0.27988198542227144,-0.07899622264210615,0.07899622264210615
THA-VP-rh,THA-VA-lh,Thal_post,Thal_ant,0.15618549966966408,0.0775341018060205,-0.07865139786364359,0.07865139786364359
aGP-rh,aCAU-rh,Pallidum,Caudate,0.14583178532319332,0.06730433761739518,-0.07852744770579814,0.07852744770579814
aHIP-lh,THA-VP-lh,Hippocampus,Thal_post,0.05400639588171397,-0.02430014865515038,-0.07830654453686435,0.07830654453686435
THA-DP-lh,pPUT-lh,Thal_post,Putamen,0.032995300870320134,0.11125316122312431,0.07825786035280419,0.07825786035280419
NAc-shell-lh,NAc-core-lh,Accumbens,Accumbens,0.46512179700650064,0.38721769407960155,-0.07790410292689909,0.07790410292689909
aGP-rh,pGP-lh,Pallidum,Pallidum,0.1355805930835803,0.05788853965863474,-0.07769205342494556,0.07769205342494556
aHIP-lh,THA-DP-lh,Hippocampus,Thal_post,0.10045012983891398,0.023288162316373665,-0.07716196752254031,0.07716196752254031
aPUT-lh,aCAU-lh,Putamen,Caudate,0.417927710223623,0.3411191280676351,-0.0768085821559879,0.0768085821559879
pHIP-rh,THA-DP-lh,Hippocampus,Thal_post,0.17788194640612595,0.10181120898769885,-0.0760707374184271,0.0760707374184271
THA-VA-rh,pCAU-rh,Thal_ant,Caudate,0.2855236276668681,0.2099640761666231,-0.07555955150024501,0.07555955150024501
pGP-lh,pCAU-lh,Pallidum,Caudate,0.0772081184715346,0.0018215048975511279,-0.07538661357398346,0.07538661357398346
mAMY-lh,NAc-shell-lh,Amygdala,Accumbens,0.1261409504389439,0.051408574090440126,-0.07473237634850378,0.07473237634850378
aGP-rh,NAc-shell-lh,Pallidum,Accumbens,0.09377893605003775,0.019093317212452384,-0.07468561883758536,0.07468561883758536
aGP-rh,THA-VP-lh,Pallidum,Thal_post,0.06763720924461851,-0.006973453716681791,-0.0746106629613003,0.0746106629613003
aPUT-lh,pCAU-lh,Putamen,Caudate,0.33180658571682553,0.2573125564602603,-0.07449402925656523,0.07449402925656523
pPUT-rh,pCAU-rh,Putamen,Caudate,0.30653140066010925,0.23315424893522116,-0.0733771517248881,0.0733771517248881
aCAU-lh,pCAU-lh,Caudate,Caudate,0.546895992314623,0.4736847545958186,-0.07321123771880444,0.07321123771880444
pHIP-rh,pPUT-rh,Hippocampus,Putamen,-0.06594090964296692,0.007192771599369776,0.0731336812423367,0.0731336812423367
pGP-lh,aCAU-lh,Pallidum,Caudate,0.05647094772446321,-0.015259543881732111,-0.07173049160619532,0.07173049160619532
aCAU-rh,aPUT-lh,Caudate,Putamen,0.3976688064692229,0.32598096911706725,-0.07168783735215567,0.07168783735215567
pHIP-rh,pHIP-lh,Hippocampus,Hippocampus,0.46215482614861564,0.39137290208186065,-0.07078192406675499,0.07078192406675499
pHIP-lh,THA-VP-lh,Hippocampus,Thal_post,0.027155105508540788,0.0978459822400998,0.07069087673155901,0.07069087673155901
aGP-rh,pPUT-rh,Pallidum,Putamen,0.10159222919650275,0.03093087112022476,-0.07066135807627799,0.07066135807627799
THA-DA-rh,pGP-rh,Thal_ant,Pallidum,0.04634853412226004,-0.024001671873051324,-0.07035020599531136,0.07035020599531136
pPUT-rh,aGP-lh,Putamen,Pallidum,0.13230750407807723,0.06234218896280258,-0.06996531511527465,0.06996531511527465
aCAU-rh,pCAU-rh,Caudate,Caudate,0.5675309285045086,0.4981350842529886,-0.06939584425152001,0.06939584425152001
THA-VA-rh,aGP-rh,Thal_ant,Pallidum,0.17289216316895195,0.10366951875503767,-0.06922264441391428,0.06922264441391428
aGP-rh,aPUT-lh,Pallidum,Putamen,0.14146533126616703,0.07227676559012007,-0.06918856567604696,0.06918856567604696
pHIP-rh,mAMY-rh,Hippocampus,Amygdala,0.2067095827392984,0.13802551391170328,-0.06868406882759512,0.06868406882759512
THA-VA-rh,pGP-lh,Thal_ant,Pallidum,0.1601914729054665,0.09184647871854708,-0.06834499418691943,0.06834499418691943
pPUT-lh,pCAU-lh,Putamen,Caudate,0.2870709288560609,0.2192936232096066,-0.06777730564645429,0.06777730564645429
THA-DA-rh,THA-VP-lh,Thal_ant,Thal_post,0.2646165728205051,0.19706600918600395,-0.06755056363450115,0.06755056363450115
NAc-core-rh,pGP-rh,Accumbens,Pallidum,0.05162780850171024,-0.015780055890549875,-0.06740786439226011,0.06740786439226011
pPUT-rh,pGP-lh,Putamen,Pallidum,0.16796178685361074,0.10120252260618531,-0.06675926424742543,0.06675926424742543
lAMY-rh,mAMY-rh,Amygdala,Amygdala,0.4196157892072904,0.3528592529695585,-0.06675653623773192,0.06675653623773192
aGP-rh,aGP-lh,Pallidum,Pallidum,0.22232313064613418,0.15630563427798577,-0.06601749636814841,0.06601749636814841
aPUT-rh,aPUT-lh,Putamen,Putamen,0.7063308669895108,0.6404115508767546,-0.06591931611275614,0.06591931611275614
NAc-shell-rh,mAMY-lh,Accumbens,Amygdala,0.13012913888194974,0.06500394193545997,-0.06512519694648977,0.06512519694648977
NAc-shell-rh,pGP-rh,Accumbens,Pallidum,0.03892876632012572,-0.025788667187457426,-0.06471743350758315,0.06471743350758315
aPUT-rh,pHIP-lh,Putamen,Hippocampus,-0.0852687583133225,-0.020615141503609383,0.06465361680971313,0.06465361680971313
THA-VA-rh,THA-VA-lh,Thal_ant,Thal_ant,0.6450579773576267,0.580417922715702,-0.06464005464192468,0.06464005464192468
pCAU-rh,aPUT-lh,Caudate,Putamen,0.3239462696680847,0.25966265670163646,-0.06428361296644824,0.06428361296644824
pGP-rh,aCAU-lh,Pallidum,Caudate,0.007256958192745545,-0.056876303700467125,-0.06413326189321267,0.06413326189321267
NAc-shell-rh,NAc-core-rh,Accumbens,Accumbens,0.41929053424183016,0.35566280922922283,-0.06362772501260733,0.06362772501260733
pGP-rh,pGP-lh,Pallidum,Pallidum,0.22471383149316132,0.16136824669006183,-0.06334558480309949,0.06334558480309949
mAMY-lh,THA-DP-lh,Amygdala,Thal_post,0.12038333060746685,0.05756533789621988,-0.06281799271124697,0.06281799271124697
aPUT-rh,pCAU-lh,Putamen,Caudate,0.3164821074789077,0.2537066077798601,-0.06277549969904761,0.06277549969904761
pHIP-rh,THA-DP-rh,Hippocampus,Thal_post,0.24309828661785202,0.18121461002092254,-0.06188367659692948,0.06188367659692948
THA-DP-lh,THA-DA-lh,Thal_post,Thal_ant,0.1722085922263963,0.23388017384069498,0.06167158161429867,0.06167158161429867
aPUT-rh,pCAU-rh,Putamen,Caudate,0.363736575656609,0.30243057814826346,-0.06130599750834553,0.06130599750834553
mAMY-rh,aHIP-lh,Amygdala,Hippocampus,0.3279041914514546,0.26713675972829104,-0.06076743172316357,0.06076743172316357
THA-VP-rh,pGP-lh,Thal_post,Pallidum,0.08601537812590336,0.025703286166576106,-0.060312091959327255,0.060312091959327255
pGP-rh,pCAU-rh,Pallidum,Caudate,0.02158657434136498,-0.03867540430231319,-0.060261978643678174,0.060261978643678174
pGP-rh,aPUT-lh,Pallidum,Putamen,0.07270195239785372,0.013122742752533605,-0.05957920964532012,0.05957920964532012
pHIP-rh,THA-VA-lh,Hippocampus,Thal_ant,0.009130185734647413,0.06836350487185414,0.059233319137206725,0.059233319137206725
aHIP-rh,THA-DP-rh,Hippocampus,Thal_post,0.12615747035142627,0.06702010572205684,-0.05913736462936943,0.05913736462936943
NAc-core-rh,pPUT-lh,Accumbens,Putamen,0.11269070761028673,0.053639838732964,-0.05905086887732273,0.05905086887732273
aHIP-rh,aPUT-rh,Hippocampus,Putamen,-0.08339314716630537,-0.024386592857653166,0.059006554308652204,0.059006554308652204
aCAU-rh,pHIP-lh,Caudate,Hippocampus,-0.07179943829070802,-0.013125521787338503,0.05867391650336952,0.05867391650336952
pHIP-rh,aPUT-lh,Hippocampus,Putamen,-0.054153658701565174,0.0045082240952754515,0.05866188279684063,0.05866188279684063
pHIP-lh,lAMY-lh,Hippocampus,Amygdala,0.1331251589187378,0.07480151924351153,-0.058323639675226274,0.058323639675226274
pGP-rh,NAc-shell-lh,Pallidum,Accumbens,0.039580217872954966,-0.018645380546084687,-0.058225598419039654,0.058225598419039654
aHIP-rh,pHIP-lh,Hippocampus,Hippocampus,0.34839879752843134,0.29027076218913306,-0.05812803533929828,0.05812803533929828
THA-VP-rh,pHIP-lh,Thal_post,Hippocampus,0.034959500615447066,0.09250715856102847,0.0575476579455814,0.0575476579455814
aGP-rh,THA-VA-lh,Pallidum,Thal_ant,0.1335118204469525,0.07619530443742044,-0.05731651600953207,0.05731651600953207
aCAU-rh,aGP-lh,Caudate,Pallidum,0.1470612746324193,0.08984946657071713,-0.057211808061702174,0.057211808061702174
NAc-core-lh,pPUT-lh,Accumbens,Putamen,0.10267762377540766,0.0455566852416517,-0.057120938533755966,0.057120938533755966
aPUT-rh,aCAU-lh,Putamen,Caudate,0.36158317593853967,0.3044979273112324,-0.057085248627307295,0.057085248627307295
THA-DP-rh,THA-VP-lh,Thal_post,Thal_post,0.23110631459279013,0.1749201872035289,-0.05618612738926124,0.05618612738926124
aHIP-rh,lAMY-lh,Hippocampus,Amygdala,0.23067435372912565,0.17463252880628397,-0.05604182492284168,0.05604182492284168
aHIP-rh,THA-VP-rh,Hippocampus,Thal_post,0.06712837512446153,0.011197919158655357,-0.055930455965806175,0.055930455965806175
pGP-rh,NAc-core-lh,Pallidum,Accumbens,0.04328504326913511,-0.012311077524549019,-0.05559612079368413,0.05559612079368413
aGP-rh,pCAU-rh,Pallidum,Caudate,0.11163658021863278,0.05618871598826055,-0.05544786423037223,0.05544786423037223
NAc-shell-rh,aHIP-lh,Accumbens,Hippocampus,0.0971041038708413,0.041699570106974344,-0.055404533763866955,0.055404533763866955
THA-DA-lh,pPUT-lh,Thal_ant,Putamen,0.1460555340139403,0.09065428701332276,-0.05540124700061755,0.05540124700061755
THA-VA-rh,aCAU-lh,Thal_ant,Caudate,0.22203406071976237,0.16665672502386294,-0.05537733569589942,0.05537733569589942
THA-VA-rh,pCAU-lh,Thal_ant,Caudate,0.2555299325839457,0.20021841373005433,-0.05531151885389135,0.05531151885389135
lAMY-rh,mAMY-lh,Amygdala,Amygdala,0.301583993884754,0.24668754126065423,-0.054896452624099756,0.054896452624099756
pHIP-lh,aCAU-lh,Hippocampus,Caudate,-0.06430444409538909,-0.00998640047545436,0.054318043619934725,0.054318043619934725
pCAU-rh,pGP-lh,Caudate,Pallidum,0.0683559731067782,0.014386898971006873,-0.053969074135771324,0.053969074135771324
NAc-shell-lh,pPUT-lh,Accumbens,Putamen,0.07530628672589497,0.021438475545431893,-0.05386781118046308,0.05386781118046308
aHIP-rh,pPUT-rh,Hippocampus,Putamen,-0.08324022324747492,-0.02995827031995993,0.05328195292751499,0.05328195292751499
NAc-shell-rh,pPUT-lh,Accumbens,Putamen,0.07629667464570336,0.02332249344307749,-0.05297418120262587,0.05297418120262587
NAc-shell-rh,NAc-core-lh,Accumbens,Accumbens,0.3295876724516102,0.27688665799228046,-0.05270101445932973,0.05270101445932973
pHIP-lh,pGP-lh,Hippocampus,Pallidum,-0.03170873023838254,0.020903651712197914,0.052612381950580454,0.052612381950580454
aHIP-rh,aHIP-lh,Hippocampus,Hippocampus,0.5734408441955506,0.5211234152706514,-0.05231742892489921,0.05231742892489921
aCAU-rh,THA-VA-lh,Caudate,Thal_ant,0.2474454165197226,0.19515738342174782,-0.05228803309797478,0.05228803309797478
lAMY-lh,mAMY-lh,Amygdala,Amygdala,0.4455404529224665,0.393687693587122,-0.0518527593353445,0.0518527593353445
aGP-lh,pCAU-lh,Pallidum,Caudate,0.13142746134654465,0.08001697326624026,-0.05141048808030439,0.05141048808030439
pCAU-rh,aCAU-lh,Caudate,Caudate,0.4569810798997776,0.4056477733781341,-0.051333306521643474,0.051333306521643474
aCAU-rh,pCAU-lh,Caudate,Caudate,0.49184463045877586,0.44068191978530175,-0.05116271067347411,0.05116271067347411
aPUT-rh,aGP-lh,Putamen,Pallidum,0.15967714679782044,0.10872244114127395,-0.05095470565654649,0.05095470565654649
pHIP-rh,pCAU-lh,Hippocampus,Caudate,-0.07904743659388067,-0.028170155051014025,0.05087728154286664,0.05087728154286664
THA-VA-lh,NAc-shell-lh,Thal_ant,Accumbens,0.16291652178881835,0.1121102239046241,-0.050806297884194246,0.050806297884194246
pPUT-rh,THA-DP-lh,Putamen,Thal_post,-0.023334560871184098,0.027440042893046124,0.05077460376423022,0.05077460376423022
pCAU-rh,pCAU-lh,Caudate,Caudate,0.6324264454977734,0.5824307846104919,-0.04999566088728147,0.04999566088728147
THA-VP-rh,THA-DA-rh,Thal_post,Thal_ant,0.31983859960694394,0.2702254960787552,-0.04961310352818876,0.04961310352818876
THA-VA-rh,aCAU-rh,Thal_ant,Caudate,0.24910298819028717,0.19949896454187102,-0.04960402364841615,0.04960402364841615
THA-VP-rh,pPUT-lh,Thal_post,Putamen,0.13515831285575294,0.18474279951986042,0.049584486664107474,0.049584486664107474
pGP-rh,THA-DA-lh,Pallidum,Thal_ant,0.028187893993581466,-0.021141054521454716,-0.04932894851503618,0.04932894851503618
THA-VP-lh,aGP-lh,Thal_post,Pallidum,0.12195056890548386,0.07272127150919054,-0.04922929739629332,0.04922929739629332
NAc-shell-rh,lAMY-lh,Accumbens,Amygdala,0.051225357250607596,0.0025478151107204607,-0.048677542139887134,0.048677542139887134
THA-VP-rh,THA-VP-lh,Thal_post,Thal_post,0.5149921408182921,0.46633684579595197,-0.04865529502234017,0.04865529502234017
aPUT-rh,aCAU-rh,Putamen,Caudate,0.42116252434211027,0.3729194281892809,-0.048243096152829346,0.048243096152829346
pHIP-rh,aPUT-rh,Hippocampus,Putamen,-0.05656567687964152,-0.008672690812046881,0.04789298606759464,0.04789298606759464
THA-DP-rh,pPUT-lh,Thal_post,Putamen,0.02660656567336866,0.07426204105312666,0.04765547537975799,0.04765547537975799
lAMY-rh,aHIP-lh,Amygdala,Hippocampus,0.2569586781390637,0.20973060262824095,-0.04722807551082275,0.04722807551082275
NAc-shell-rh,NAc-shell-lh,Accumbens,Accumbens,0.4440776504730088,0.39803272506942244,-0.046044925403586345,0.046044925403586345
pHIP-rh,pPUT-lh,Hippocampus,Putamen,-0.05546901902087647,-0.009925659476413872,0.0455433595444626,0.0455433595444626
pHIP-rh,mAMY-lh,Hippocampus,Amygdala,0.1866364922673185,0.14121961037000666,-0.04541688189731183,0.04541688189731183
pHIP-lh,pCAU-lh,Hippocampus,Caudate,-0.07940639127666291,-0.03425842197946669,0.045147969297196215,0.045147969297196215
aHIP-rh,aPUT-lh,Hippocampus,Putamen,-0.06804213761662152,-0.0229711200494513,0.04507101756717022,0.04507101756717022
pGP-rh,THA-VP-lh,Pallidum,Thal_post,0.07841205341257587,0.033401014295407386,-0.045011039117168486,0.045011039117168486
THA-VP-rh,pPUT-rh,Thal_post,Putamen,0.15148931787576939,0.19628712749167465,0.044797809615905265,0.044797809615905265
pHIP-lh,mAMY-lh,Hippocampus,Amygdala,0.21489403531543508,0.17011825261946759,-0.04477578269596749,0.04477578269596749
NAc-core-lh,aCAU-lh,Accumbens,Caudate,0.3836103963215476,0.3388428457720748,-0.04476755054947279,0.04476755054947279
NAc-core-rh,mAMY-lh,Accumbens,Amygdala,0.031522024617664776,-0.013162752813359163,-0.04468477743102394,0.04468477743102394
NAc-shell-rh,aPUT-lh,Accumbens,Putamen,0.20160919273980957,0.15732659967093934,-0.044282593068870224,0.044282593068870224
pHIP-lh,aGP-lh,Hippocampus,Pallidum,-0.07074902319684878,-0.02672166540686784,0.044027357789980945,0.044027357789980945
aHIP-rh,pHIP-rh,Hippocampus,Hippocampus,0.38975313768565606,0.3457873041246814,-0.043965833560974665,0.043965833560974665
aGP-rh,pPUT-lh,Pallidum,Putamen,0.10800596743835413,0.0645382444161487,-0.04346772302220543,0.04346772302220543
aGP-rh,NAc-core-lh,Pallidum,Accumbens,0.09127404042468888,0.0478264991197109,-0.04344754130497798,0.04344754130497798
aGP-rh,pHIP-lh,Pallidum,Hippocampus,-0.08023139273477428,-0.037253039337403884,0.0429783533973704,0.0429783533973704
lAMY-rh,lAMY-lh,Amygdala,Amygdala,0.33508004286512155,0.2922660287685272,-0.042814014096594355,0.042814014096594355
THA-DA-lh,aPUT-lh,Thal_ant,Putamen,0.1393868641569525,0.0965990323726728,-0.04278783178427971,0.04278783178427971
THA-VP-rh,THA-DA-lh,Thal_post,Thal_ant,0.2635058727836702,0.22140655391920686,-0.04209931886446336,0.04209931886446336
THA-VP-rh,aHIP-lh,Thal_post,Hippocampus,0.040348665241744665,-0.0013347738424130326,-0.0416834390841577,0.0416834390841577
THA-DA-rh,pPUT-lh,Thal_ant,Putamen,0.12333133281631321,0.08173594451738017,-0.04159538829893304,0.04159538829893304
pPUT-rh,THA-DA-lh,Putamen,Thal_ant,0.11244371930294748,0.07088478668740039,-0.04155893261554709,0.04155893261554709
aHIP-rh,mAMY-rh,Hippocampus,Amygdala,0.3913920505480019,0.3499149711751033,-0.04147707937289863,0.04147707937289863
THA-VP-lh,pGP-lh,Thal_post,Pallidum,0.12487091777670452,0.0839713624937827,-0.040899555282921815,0.040899555282921815
NAc-core-rh,pGP-lh,Accumbens,Pallidum,0.0240661215394378,-0.01664356537163268,-0.04070968691107048,0.04070968691107048
THA-DP-rh,aHIP-lh,Thal_post,Hippocampus,0.08167984416298316,0.04129086243568247,-0.04038898172730069,0.04038898172730069
lAMY-lh,THA-DP-lh,Amygdala,Thal_post,0.06663189829105709,0.026776039193938103,-0.03985585909711899,0.03985585909711899
mAMY-rh,pHIP-lh,Amygdala,Hippocampus,0.1911292790373623,0.15139711093498415,-0.039732168102378146,0.039732168102378146
lAMY-rh,pHIP-lh,Amygdala,Hippocampus,0.10630400973811374,0.06660233108905259,-0.039701678649061156,0.039701678649061156
THA-DA-lh,pCAU-lh,Thal_ant,Caudate,0.21145453020599705,0.1723387980367392,-0.039115732169257844,0.039115732169257844
THA-VP-rh,aGP-rh,Thal_post,Pallidum,0.0630758417885822,0.024084063357112603,-0.03899177843146959,0.03899177843146959
THA-DP-lh,pCAU-lh,Thal_post,Caudate,-0.03975631404448226,-0.0008047287770195305,0.03895158526746273,0.03895158526746273
aHIP-rh,THA-VA-lh,Hippocampus,Thal_ant,-0.050874194929104596,-0.011934646787865613,0.03893954814123898,0.03893954814123898
NAc-shell-rh,aGP-rh,Accumbens,Pallidum,0.10423915582876207,0.06536547175353982,-0.03887368407522225,0.03887368407522225
THA-VP-rh,NAc-core-rh,Thal_post,Accumbens,0.006084541898857233,0.04487510339222655,0.03879056149336932,0.03879056149336932
aPUT-rh,aHIP-lh,Putamen,Hippocampus,-0.07993272615573906,-0.04121022004972777,0.03872250610601129,0.03872250610601129
aHIP-lh,NAc-shell-lh,Hippocampus,Accumbens,0.09541622374669186,0.05687456236904148,-0.038541661377650374,0.038541661377650374
NAc-core-rh,pPUT-rh,Accumbens,Putamen,0.12573540447815673,0.08752262628614213,-0.0382127781920146,0.0382127781920146
NAc-shell-rh,pGP-lh,Accumbens,Pallidum,0.03343930569459394,-0.004125992974852725,-0.03756529866944666,0.03756529866944666
aGP-rh,aPUT-rh,Pallidum,Putamen,0.1850499948796546,0.1478106884102868,-0.037239306469367794,0.037239306469367794
pHIP-rh,aCAU-lh,Hippocampus,Caudate,-0.04902551211681656,-0.011936225309796347,0.037089286807020214,0.037089286807020214
THA-VA-lh,pGP-lh,Thal_ant,Pallidum,0.16555773914620822,0.128919847158466,-0.03663789198774223,0.03663789198774223
THA-DP-rh,pCAU-lh,Thal_post,Caudate,-0.0674261876480025,-0.03114842466586598,0.036277762982136516,0.036277762982136516
THA-DA-lh,aCAU-lh,Thal_ant,Caudate,0.13744759013556726,0.10117451565404434,-0.03627307448152292,0.03627307448152292
lAMY-lh,THA-VA-lh,Amygdala,Thal_ant,-0.0272669575356135,0.00870365056065749,0.03597060809627099,0.03597060809627099
lAMY-rh,NAc-shell-lh,Amygdala,Accumbens,0.049438499996021186,0.013560236234853024,-0.035878263761168164,0.035878263761168164
aHIP-rh,mAMY-lh,Hippocampus,Amygdala,0.30595049219007314,0.2703498907942639,-0.03560060139580923,0.03560060139580923
THA-DA-rh,lAMY-lh,Thal_ant,Amygdala,-0.05328025348713243,-0.017686246600398924,0.035594006886733504,0.035594006886733504
aHIP-rh,aCAU-lh,Hippocampus,Caudate,-0.07262915269958427,-0.03725934145927435,0.03536981124030992,0.03536981124030992
THA-VP-rh,aGP-lh,Thal_post,Pallidum,0.06623207379981448,0.0311669340872061,-0.035065139712608384,0.035065139712608384
NAc-shell-rh,pHIP-lh,Accumbens,Hippocampus,0.08060000100654376,0.04574162300583742,-0.03485837800070633,0.03485837800070633
aHIP-lh,THA-VA-lh,Hippocampus,Thal_ant,-0.03446430445547099,0.00013366411842034186,0.03459796857389133,0.03459796857389133
pHIP-rh,THA-VA-rh,Hippocampus,Thal_ant,0.0003276048204736229,0.03456574660306771,0.034238141782594086,0.034238141782594086
THA-DP-rh,mAMY-lh,Thal_post,Amygdala,0.1042439847249683,0.07001676493355795,-0.03422721979141036,0.03422721979141036
