true_idx,pred_idx,error_rate,error_type,true_region,pred_region,true_network,pred_network,true_hemisphere,pred_hemisphere
142,202,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_PrC_1,lAMY-rh,SalVentAttnA,Amygdala_lat,right,right
142,205,0.008928571428571428,cross_network_same_hemi,RH_SalVentAttnA_PrC_1,THA-VP-rh,SalVentAttnA,Thalamus_VP,right,right
142,211,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_PrC_1,aGP-rh,SalVentAttnA,Pallidum_ant,right,right
142,223,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_PrC_1,THA-DA-lh,SalVentAttnA,Thalamus_DA,right,left
142,226,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_PrC_1,pGP-lh,SalVentAttnA,Pallidum_post,right,left
142,227,0.008928571428571428,cross_hemi_diff_network,RH_SalVentAttnA_PrC_1,aGP-lh,SalVentAttnA,Pallidum_ant,right,left
142,231,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_PrC_1,pCAU-lh,SalVentAttnA,Caudate_post,right,left
143,8,0.008928571428571428,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,LH_VisPeri_ExStrInf_3,SalVentAttnA,VisPeri,right,left
143,15,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,LH_SomMotA_4,SalVentAttnA,SomMotA,right,left
143,20,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,LH_SomMotB_Aud_1,SalVentAttnA,SomMotB,right,left
143,22,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,LH_SomMotB_S2_1,SalVentAttnA,SomMotB,right,left
143,25,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,LH_SomMotB_S2_3,SalVentAttnA,SomMotB,right,left
143,30,0.008928571428571428,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,LH_DorsAttnA_ParOcc_1,SalVentAttnA,DorsAttnA,right,left
143,46,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,LH_SalVentAttnB_IPL_1,SalVentAttnA,SalVentAttnB,right,left
143,65,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,LH_ContA_Cingm_1,SalVentAttnA,ContA,right,left
143,94,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,LH_DefaultB_PFCv_4,SalVentAttnA,DefaultB,right,left
143,98,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,LH_TempPar_1,SalVentAttnA,TempPar,right,left
143,142,0.008928571428571428,within_network,RH_SalVentAttnA_Ins_1,RH_SalVentAttnA_PrC_1,SalVentAttnA,SalVentAttnA,right,right
143,146,0.004464285714285714,within_network,RH_SalVentAttnA_Ins_1,RH_SalVentAttnA_FrMed_1,SalVentAttnA,SalVentAttnA,right,right
143,147,0.004464285714285714,within_network,RH_SalVentAttnA_Ins_1,RH_SalVentAttnA_ParMed_1,SalVentAttnA,SalVentAttnA,right,right
143,148,0.004464285714285714,within_network,RH_SalVentAttnA_Ins_1,RH_SalVentAttnA_ParMed_2,SalVentAttnA,SalVentAttnA,right,right
143,150,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_SalVentAttnB_IPL_1,SalVentAttnA,SalVentAttnB,right,right
143,160,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_LimbicA_TempPole_1,SalVentAttnA,LimbicA,right,right
143,161,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_LimbicA_TempPole_2,SalVentAttnA,LimbicA,right,right
143,167,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_ContA_PFCl_1,SalVentAttnA,ContA,right,right
143,183,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_DefaultA_IPL_1,SalVentAttnA,DefaultA,right,right
143,197,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_TempPar_2,SalVentAttnA,TempPar,right,right
143,198,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_TempPar_3,SalVentAttnA,TempPar,right,right
143,204,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,THA-DP-rh,SalVentAttnA,Thalamus_DP,right,right
143,205,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,THA-VP-rh,SalVentAttnA,Thalamus_VP,right,right
143,208,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,NAc-shell-rh,SalVentAttnA,Accumbens_shell,right,right
143,210,0.013392857142857142,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,pGP-rh,SalVentAttnA,Pallidum_post,right,right
143,211,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,aGP-rh,SalVentAttnA,Pallidum_ant,right,right
143,218,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,lAMY-lh,SalVentAttnA,Amygdala_lat,right,left
143,221,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,THA-VP-lh,SalVentAttnA,Thalamus_VP,right,left
143,226,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,pGP-lh,SalVentAttnA,Pallidum_post,right,left
143,227,0.008928571428571428,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,aGP-lh,SalVentAttnA,Pallidum_ant,right,left
143,228,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,aPUT-lh,SalVentAttnA,Putamen_ant,right,left
144,22,0.008928571428571428,cross_hemi_diff_network,RH_SalVentAttnA_Ins_2,LH_SomMotB_S2_1,SalVentAttnA,SomMotB,right,left
144,24,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_2,LH_SomMotB_Aud_3,SalVentAttnA,SomMotB,right,left
144,40,0.004464285714285714,within_network,RH_SalVentAttnA_Ins_2,LH_SalVentAttnA_Ins_1,SalVentAttnA,SalVentAttnA,right,left
144,46,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_2,LH_SalVentAttnB_IPL_1,SalVentAttnA,SalVentAttnB,right,left
144,55,0.022321428571428572,cross_hemi_diff_network,RH_SalVentAttnA_Ins_2,LH_LimbicA_TempPole_4,SalVentAttnA,LimbicA,right,left
144,142,0.008928571428571428,within_network,RH_SalVentAttnA_Ins_2,RH_SalVentAttnA_PrC_1,SalVentAttnA,SalVentAttnA,right,right
144,154,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_2,RH_SalVentAttnB_Ins_2,SalVentAttnA,SalVentAttnB,right,right
144,198,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_2,RH_TempPar_3,SalVentAttnA,TempPar,right,right
144,199,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_2,RH_TempPar_4,SalVentAttnA,TempPar,right,right
144,208,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_2,NAc-shell-rh,SalVentAttnA,Accumbens_shell,right,right
144,210,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_2,pGP-rh,SalVentAttnA,Pallidum_post,right,right
144,213,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_Ins_2,pPUT-rh,SalVentAttnA,Putamen_post,right,right
144,219,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_2,mAMY-lh,SalVentAttnA,Amygdala_med,right,left
144,223,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_2,THA-DA-lh,SalVentAttnA,Thalamus_DA,right,left
144,226,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_Ins_2,pGP-lh,SalVentAttnA,Pallidum_post,right,left
145,22,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_FrOper_1,LH_SomMotB_S2_1,SalVentAttnA,SomMotB,right,left
145,55,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_FrOper_1,LH_LimbicA_TempPole_4,SalVentAttnA,LimbicA,right,left
145,123,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_FrOper_1,RH_SomMotB_Aud_1,SalVentAttnA,SomMotB,right,right
145,142,0.004464285714285714,within_network,RH_SalVentAttnA_FrOper_1,RH_SalVentAttnA_PrC_1,SalVentAttnA,SalVentAttnA,right,right
146,38,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_1,LH_DorsAttnB_FEF_1,SalVentAttnA,DorsAttnB,right,left
146,42,0.004464285714285714,within_network,RH_SalVentAttnA_FrMed_1,LH_SalVentAttnA_FrOper_2,SalVentAttnA,SalVentAttnA,right,left
146,116,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_FrMed_1,RH_SomMotA_5,SalVentAttnA,SomMotA,right,right
146,148,0.004464285714285714,within_network,RH_SalVentAttnA_FrMed_1,RH_SalVentAttnA_ParMed_2,SalVentAttnA,SalVentAttnA,right,right
146,153,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_FrMed_1,RH_SalVentAttnB_Ins_1,SalVentAttnA,SalVentAttnB,right,right
146,209,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_FrMed_1,NAc-core-rh,SalVentAttnA,Accumbens_core,right,right
146,227,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_1,aGP-lh,SalVentAttnA,Pallidum_ant,right,left
147,14,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,LH_SomMotA_3,SalVentAttnA,SomMotA,right,left
147,19,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,LH_SomMotA_8,SalVentAttnA,SomMotA,right,left
147,22,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,LH_SomMotB_S2_1,SalVentAttnA,SomMotB,right,left
147,36,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,LH_DorsAttnB_PostC_3,SalVentAttnA,DorsAttnB,right,left
147,38,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,LH_DorsAttnB_FEF_1,SalVentAttnA,DorsAttnB,right,left
147,39,0.004464285714285714,within_network,RH_SalVentAttnA_ParMed_1,LH_SalVentAttnA_ParOper_1,SalVentAttnA,SalVentAttnA,right,left
147,47,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,LH_SalVentAttnB_PFCl_1,SalVentAttnA,SalVentAttnB,right,left
147,53,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,LH_LimbicA_TempPole_2,SalVentAttnA,LimbicA,right,left
147,55,0.008928571428571428,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,LH_LimbicA_TempPole_4,SalVentAttnA,LimbicA,right,left
147,72,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,LH_ContC_pCun_2,SalVentAttnA,ContC,right,left
147,113,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,RH_SomMotA_2,SalVentAttnA,SomMotA,right,right
147,115,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,RH_SomMotA_4,SalVentAttnA,SomMotA,right,right
147,122,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,RH_SomMotA_11,SalVentAttnA,SomMotA,right,right
147,137,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,RH_DorsAttnB_PostC_2,SalVentAttnA,DorsAttnB,right,right
147,142,0.004464285714285714,within_network,RH_SalVentAttnA_ParMed_1,RH_SalVentAttnA_PrC_1,SalVentAttnA,SalVentAttnA,right,right
147,143,0.004464285714285714,within_network,RH_SalVentAttnA_ParMed_1,RH_SalVentAttnA_Ins_1,SalVentAttnA,SalVentAttnA,right,right
147,150,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,RH_SalVentAttnB_IPL_1,SalVentAttnA,SalVentAttnB,right,right
147,187,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,RH_DefaultA_PFCm_2,SalVentAttnA,DefaultA,right,right
147,199,0.008928571428571428,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,RH_TempPar_4,SalVentAttnA,TempPar,right,right
147,204,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,THA-DP-rh,SalVentAttnA,Thalamus_DP,right,right
147,205,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,THA-VP-rh,SalVentAttnA,Thalamus_VP,right,right
147,211,0.008928571428571428,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,aGP-rh,SalVentAttnA,Pallidum_ant,right,right
147,212,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,aPUT-rh,SalVentAttnA,Putamen_ant,right,right
147,224,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,NAc-shell-lh,SalVentAttnA,Accumbens_shell,right,left
147,226,0.013392857142857142,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,pGP-lh,SalVentAttnA,Pallidum_post,right,left
147,227,0.008928571428571428,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,aGP-lh,SalVentAttnA,Pallidum_ant,right,left
148,17,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_2,LH_SomMotA_6,SalVentAttnA,SomMotA,right,left
148,37,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_2,LH_DorsAttnB_PostC_4,SalVentAttnA,DorsAttnB,right,left
148,38,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_2,LH_DorsAttnB_FEF_1,SalVentAttnA,DorsAttnB,right,left
148,40,0.004464285714285714,within_network,RH_SalVentAttnA_ParMed_2,LH_SalVentAttnA_Ins_1,SalVentAttnA,SalVentAttnA,right,left
148,45,0.004464285714285714,within_network,RH_SalVentAttnA_ParMed_2,LH_SalVentAttnA_FrMed_2,SalVentAttnA,SalVentAttnA,right,left
148,56,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_2,LH_ContA_Temp_1,SalVentAttnA,ContA,right,left
148,147,0.004464285714285714,within_network,RH_SalVentAttnA_ParMed_2,RH_SalVentAttnA_ParMed_1,SalVentAttnA,SalVentAttnA,right,right
148,152,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_ParMed_2,RH_SalVentAttnB_PFCl_1,SalVentAttnA,SalVentAttnB,right,right
148,181,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_ParMed_2,RH_ContC_pCun_2,SalVentAttnA,ContC,right,right
148,187,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_ParMed_2,RH_DefaultA_PFCm_2,SalVentAttnA,DefaultA,right,right
148,204,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_ParMed_2,THA-DP-rh,SalVentAttnA,Thalamus_DP,right,right
148,210,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_ParMed_2,pGP-rh,SalVentAttnA,Pallidum_post,right,right
148,220,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_2,THA-DP-lh,SalVentAttnA,Thalamus_DP,right,left
149,41,0.004464285714285714,within_network,RH_SalVentAttnA_FrMed_2,LH_SalVentAttnA_FrOper_1,SalVentAttnA,SalVentAttnA,right,left
149,63,0.008928571428571428,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_2,LH_ContA_PFCl_2,SalVentAttnA,ContA,right,left
149,92,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_2,LH_DefaultB_PFCv_2,SalVentAttnA,DefaultB,right,left
149,94,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_2,LH_DefaultB_PFCv_4,SalVentAttnA,DefaultB,right,left
149,119,0.008928571428571428,cross_network_same_hemi,RH_SalVentAttnA_FrMed_2,RH_SomMotA_8,SalVentAttnA,SomMotA,right,right
149,142,0.004464285714285714,within_network,RH_SalVentAttnA_FrMed_2,RH_SalVentAttnA_PrC_1,SalVentAttnA,SalVentAttnA,right,right
149,162,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_FrMed_2,RH_LimbicA_TempPole_3,SalVentAttnA,LimbicA,right,right
149,187,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_FrMed_2,RH_DefaultA_PFCm_2,SalVentAttnA,DefaultA,right,right
149,203,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_FrMed_2,mAMY-rh,SalVentAttnA,Amygdala_med,right,right
149,208,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnA_FrMed_2,NAc-shell-rh,SalVentAttnA,Accumbens_shell,right,right
149,227,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_2,aGP-lh,SalVentAttnA,Pallidum_ant,right,left
149,229,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_2,pPUT-lh,SalVentAttnA,Putamen_post,right,left
149,231,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_2,pCAU-lh,SalVentAttnA,Caudate_post,right,left
150,48,0.004464285714285714,within_network,RH_SalVentAttnB_IPL_1,LH_SalVentAttnB_Ins_1,SalVentAttnB,SalVentAttnB,right,left
150,61,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_IPL_1,LH_ContA_PFClv_1,SalVentAttnB,ContA,right,left
150,70,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_IPL_1,LH_ContB_PFClv_2,SalVentAttnB,ContB,right,left
150,86,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_IPL_1,LH_DefaultB_IPL_1,SalVentAttnB,DefaultB,right,left
150,94,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_IPL_1,LH_DefaultB_PFCv_4,SalVentAttnB,DefaultB,right,left
150,141,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,RH_SalVentAttnA_ParOper_1,SalVentAttnB,SalVentAttnA,right,right
150,143,0.008928571428571428,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,RH_SalVentAttnA_Ins_1,SalVentAttnB,SalVentAttnA,right,right
150,152,0.004464285714285714,within_network,RH_SalVentAttnB_IPL_1,RH_SalVentAttnB_PFCl_1,SalVentAttnB,SalVentAttnB,right,right
150,168,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,RH_ContA_PFCl_2,SalVentAttnB,ContA,right,right
150,171,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,RH_ContB_Temp_2,SalVentAttnB,ContB,right,right
150,173,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,RH_ContB_IPL_2,SalVentAttnB,ContB,right,right
150,183,0.008928571428571428,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,RH_DefaultA_IPL_1,SalVentAttnB,DefaultA,right,right
150,203,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,mAMY-rh,SalVentAttnB,Amygdala_med,right,right
150,206,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,THA-VA-rh,SalVentAttnB,Thalamus_VA,right,right
150,210,0.008928571428571428,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,pGP-rh,SalVentAttnB,Pallidum_post,right,right
150,211,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,aGP-rh,SalVentAttnB,Pallidum_ant,right,right
150,227,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_IPL_1,aGP-lh,SalVentAttnB,Pallidum_ant,right,left
151,48,0.004464285714285714,within_network,RH_SalVentAttnB_PFClv_1,LH_SalVentAttnB_Ins_1,SalVentAttnB,SalVentAttnB,right,left
151,66,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_PFClv_1,LH_ContB_Temp_1,SalVentAttnB,ContB,right,left
151,92,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_PFClv_1,LH_DefaultB_PFCv_2,SalVentAttnB,DefaultB,right,left
151,142,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,RH_SalVentAttnA_PrC_1,SalVentAttnB,SalVentAttnA,right,right
151,150,0.004464285714285714,within_network,RH_SalVentAttnB_PFClv_1,RH_SalVentAttnB_IPL_1,SalVentAttnB,SalVentAttnB,right,right
151,159,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,RH_LimbicB_OFC_4,SalVentAttnB,LimbicB,right,right
151,164,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,RH_ContA_IPS_1,SalVentAttnB,ContA,right,right
151,167,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,RH_ContA_PFCl_1,SalVentAttnB,ContA,right,right
151,168,0.008928571428571428,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,RH_ContA_PFCl_2,SalVentAttnB,ContA,right,right
151,171,0.008928571428571428,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,RH_ContB_Temp_2,SalVentAttnB,ContB,right,right
151,174,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,RH_ContB_PFCld_1,SalVentAttnB,ContB,right,right
151,227,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_PFClv_1,aGP-lh,SalVentAttnB,Pallidum_ant,right,left
151,229,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_PFClv_1,pPUT-lh,SalVentAttnB,Putamen_post,right,left
152,46,0.004464285714285714,within_network,RH_SalVentAttnB_PFCl_1,LH_SalVentAttnB_IPL_1,SalVentAttnB,SalVentAttnB,right,left
152,48,0.004464285714285714,within_network,RH_SalVentAttnB_PFCl_1,LH_SalVentAttnB_Ins_1,SalVentAttnB,SalVentAttnB,right,left
152,52,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_PFCl_1,LH_LimbicA_TempPole_1,SalVentAttnB,LimbicA,right,left
152,70,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_PFCl_1,LH_ContB_PFClv_2,SalVentAttnB,ContB,right,left
152,88,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_PFCl_1,LH_DefaultB_PFCd_2,SalVentAttnB,DefaultB,right,left
152,150,0.004464285714285714,within_network,RH_SalVentAttnB_PFCl_1,RH_SalVentAttnB_IPL_1,SalVentAttnB,SalVentAttnB,right,right
152,174,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_PFCl_1,RH_ContB_PFCld_1,SalVentAttnB,ContB,right,right
152,175,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_PFCl_1,RH_ContB_PFCld_2,SalVentAttnB,ContB,right,right
152,184,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_PFCl_1,RH_DefaultA_PFCd_1,SalVentAttnB,DefaultA,right,right
152,187,0.008928571428571428,cross_network_same_hemi,RH_SalVentAttnB_PFCl_1,RH_DefaultA_PFCm_2,SalVentAttnB,DefaultA,right,right
152,205,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_PFCl_1,THA-VP-rh,SalVentAttnB,Thalamus_VP,right,right
153,50,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_Ins_1,LH_LimbicB_OFC_1,SalVentAttnB,LimbicB,right,left
153,55,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_Ins_1,LH_LimbicA_TempPole_4,SalVentAttnB,LimbicA,right,left
153,70,0.017857142857142856,cross_hemi_diff_network,RH_SalVentAttnB_Ins_1,LH_ContB_PFClv_2,SalVentAttnB,ContB,right,left
153,93,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_Ins_1,LH_DefaultB_PFCv_3,SalVentAttnB,DefaultB,right,left
153,140,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_Ins_1,RH_DorsAttnB_FEF_1,SalVentAttnB,DorsAttnB,right,right
153,143,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_Ins_1,RH_SalVentAttnA_Ins_1,SalVentAttnB,SalVentAttnA,right,right
153,151,0.004464285714285714,within_network,RH_SalVentAttnB_Ins_1,RH_SalVentAttnB_PFClv_1,SalVentAttnB,SalVentAttnB,right,right
153,168,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_Ins_1,RH_ContA_PFCl_2,SalVentAttnB,ContA,right,right
153,176,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_Ins_1,RH_ContB_PFClv_1,SalVentAttnB,ContB,right,right
153,178,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_Ins_1,RH_ContB_PFCmp_1,SalVentAttnB,ContB,right,right
153,187,0.017857142857142856,cross_network_same_hemi,RH_SalVentAttnB_Ins_1,RH_DefaultA_PFCm_2,SalVentAttnB,DefaultA,right,right
153,189,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_Ins_1,RH_DefaultB_Temp_1,SalVentAttnB,DefaultB,right,right
153,208,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_Ins_1,NAc-shell-rh,SalVentAttnB,Accumbens_shell,right,right
153,210,0.008928571428571428,cross_network_same_hemi,RH_SalVentAttnB_Ins_1,pGP-rh,SalVentAttnB,Pallidum_post,right,right
153,214,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_Ins_1,aCAU-rh,SalVentAttnB,Caudate_ant,right,right
153,227,0.017857142857142856,cross_hemi_diff_network,RH_SalVentAttnB_Ins_1,aGP-lh,SalVentAttnB,Pallidum_ant,right,left
153,231,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_Ins_1,pCAU-lh,SalVentAttnB,Caudate_post,right,left
154,40,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_Ins_2,LH_SalVentAttnA_Ins_1,SalVentAttnB,SalVentAttnA,right,left
154,42,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_Ins_2,LH_SalVentAttnA_FrOper_2,SalVentAttnB,SalVentAttnA,right,left
154,55,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_Ins_2,LH_LimbicA_TempPole_4,SalVentAttnB,LimbicA,right,left
154,127,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_Ins_2,RH_SomMotB_S2_3,SalVentAttnB,SomMotB,right,right
154,142,0.008928571428571428,cross_network_same_hemi,RH_SalVentAttnB_Ins_2,RH_SalVentAttnA_PrC_1,SalVentAttnB,SalVentAttnA,right,right
154,211,0.008928571428571428,cross_network_same_hemi,RH_SalVentAttnB_Ins_2,aGP-rh,SalVentAttnB,Pallidum_ant,right,right
154,214,0.004464285714285714,cross_network_same_hemi,RH_SalVentAttnB_Ins_2,aCAU-rh,SalVentAttnB,Caudate_ant,right,right
154,226,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_Ins_2,pGP-lh,SalVentAttnB,Pallidum_post,right,left
155,47,0.004464285714285714,within_network,RH_SalVentAttnB_PFCmp_1,LH_SalVentAttnB_PFCl_1,SalVentAttnB,SalVentAttnB,right,left
155,52,0.004464285714285714,cross_hemi_diff_network,RH_SalVentAttnB_PFCmp_1,LH_LimbicA_TempPole_1,SalVentAttnB,LimbicA,right,left
