true_idx,pred_idx,error_rate,error_type,true_region,pred_region,true_network,pred_network,true_hemisphere,pred_hemisphere
142,167,0.005,cross_network_same_hemi,RH_SalVentAttnA_PrC_1,RH_ContA_PFCl_1,SalVentAttnA,ContA,right,right
142,171,0.005,cross_network_same_hemi,RH_SalVentAttnA_PrC_1,RH_ContB_Temp_2,SalVentAttnA,ContB,right,right
142,175,0.005,cross_network_same_hemi,RH_SalVentAttnA_PrC_1,RH_ContB_PFCld_2,SalVentAttnA,ContB,right,right
142,178,0.005,cross_network_same_hemi,RH_SalVentAttnA_PrC_1,RH_ContB_PFCmp_1,SalVentAttnA,ContB,right,right
142,183,0.005,cross_network_same_hemi,RH_SalVentAttnA_PrC_1,RH_DefaultA_IPL_1,SalVentAttnA,DefaultA,right,right
142,196,0.01,cross_network_same_hemi,RH_SalVentAttnA_PrC_1,RH_TempPar_1,SalVentAttnA,TempPar,right,right
142,198,0.015,cross_network_same_hemi,RH_SalVentAttnA_PrC_1,RH_TempPar_3,SalVentAttnA,TempPar,right,right
142,199,0.02,cross_network_same_hemi,RH_SalVentAttnA_PrC_1,RH_TempPar_4,SalVentAttnA,TempPar,right,right
142,202,0.01,cross_network_same_hemi,RH_SalVentAttnA_PrC_1,lAMY-rh,SalVentAttnA,Amygdala_lat,right,right
142,204,0.01,cross_network_same_hemi,RH_SalVentAttnA_PrC_1,THA-DP-rh,SalVentAttnA,Thalamus_DP,right,right
142,210,0.01,cross_network_same_hemi,RH_SalVentAttnA_PrC_1,pGP-rh,SalVentAttnA,Pallidum_post,right,right
142,211,0.035,cross_network_same_hemi,RH_SalVentAttnA_PrC_1,aGP-rh,SalVentAttnA,Pallidum_ant,right,right
142,218,0.005,cross_hemi_diff_network,RH_SalVentAttnA_PrC_1,lAMY-lh,SalVentAttnA,Amygdala_lat,right,left
142,220,0.005,cross_hemi_diff_network,RH_SalVentAttnA_PrC_1,THA-DP-lh,SalVentAttnA,Thalamus_DP,right,left
142,226,0.03,cross_hemi_diff_network,RH_SalVentAttnA_PrC_1,pGP-lh,SalVentAttnA,Pallidum_post,right,left
142,231,0.005,cross_hemi_diff_network,RH_SalVentAttnA_PrC_1,pCAU-lh,SalVentAttnA,Caudate_post,right,left
143,23,0.005,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,LH_SomMotB_S2_2,SalVentAttnA,SomMotB,right,left
143,24,0.01,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,LH_SomMotB_Aud_3,SalVentAttnA,SomMotB,right,left
143,41,0.005,within_network,RH_SalVentAttnA_Ins_1,LH_SalVentAttnA_FrOper_1,SalVentAttnA,SalVentAttnA,right,left
143,53,0.005,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,LH_LimbicA_TempPole_2,SalVentAttnA,LimbicA,right,left
143,61,0.005,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,LH_ContA_PFClv_1,SalVentAttnA,ContA,right,left
143,113,0.005,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_SomMotA_2,SalVentAttnA,SomMotA,right,right
143,118,0.005,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_SomMotA_7,SalVentAttnA,SomMotA,right,right
143,125,0.005,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_SomMotB_S2_1,SalVentAttnA,SomMotB,right,right
143,140,0.005,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_DorsAttnB_FEF_1,SalVentAttnA,DorsAttnB,right,right
143,146,0.005,within_network,RH_SalVentAttnA_Ins_1,RH_SalVentAttnA_FrMed_1,SalVentAttnA,SalVentAttnA,right,right
143,147,0.015,within_network,RH_SalVentAttnA_Ins_1,RH_SalVentAttnA_ParMed_1,SalVentAttnA,SalVentAttnA,right,right
143,160,0.01,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_LimbicA_TempPole_1,SalVentAttnA,LimbicA,right,right
143,166,0.005,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_ContA_PFCd_1,SalVentAttnA,ContA,right,right
143,169,0.01,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_ContA_Cingm_1,SalVentAttnA,ContA,right,right
143,187,0.005,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_DefaultA_PFCm_2,SalVentAttnA,DefaultA,right,right
143,192,0.005,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_DefaultB_PFCv_1,SalVentAttnA,DefaultB,right,right
143,198,0.005,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,RH_TempPar_3,SalVentAttnA,TempPar,right,right
143,202,0.01,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,lAMY-rh,SalVentAttnA,Amygdala_lat,right,right
143,204,0.01,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,THA-DP-rh,SalVentAttnA,Thalamus_DP,right,right
143,205,0.005,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,THA-VP-rh,SalVentAttnA,Thalamus_VP,right,right
143,208,0.005,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,NAc-shell-rh,SalVentAttnA,Accumbens_shell,right,right
143,210,0.01,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,pGP-rh,SalVentAttnA,Pallidum_post,right,right
143,211,0.005,cross_network_same_hemi,RH_SalVentAttnA_Ins_1,aGP-rh,SalVentAttnA,Pallidum_ant,right,right
143,217,0.01,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,pHIP-lh,SalVentAttnA,Hippocampus_post,right,left
143,218,0.02,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,lAMY-lh,SalVentAttnA,Amygdala_lat,right,left
143,219,0.01,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,mAMY-lh,SalVentAttnA,Amygdala_med,right,left
143,224,0.005,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,NAc-shell-lh,SalVentAttnA,Accumbens_shell,right,left
143,225,0.005,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,NAc-core-lh,SalVentAttnA,Accumbens_core,right,left
143,226,0.025,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,pGP-lh,SalVentAttnA,Pallidum_post,right,left
143,227,0.01,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,aGP-lh,SalVentAttnA,Pallidum_ant,right,left
143,229,0.005,cross_hemi_diff_network,RH_SalVentAttnA_Ins_1,pPUT-lh,SalVentAttnA,Putamen_post,right,left
144,8,0.005,cross_hemi_diff_network,RH_SalVentAttnA_Ins_2,LH_VisPeri_ExStrInf_3,SalVentAttnA,VisPeri,right,left
144,24,0.005,cross_hemi_diff_network,RH_SalVentAttnA_Ins_2,LH_SomMotB_Aud_3,SalVentAttnA,SomMotB,right,left
144,25,0.01,cross_hemi_diff_network,RH_SalVentAttnA_Ins_2,LH_SomMotB_S2_3,SalVentAttnA,SomMotB,right,left
144,36,0.005,cross_hemi_diff_network,RH_SalVentAttnA_Ins_2,LH_DorsAttnB_PostC_3,SalVentAttnA,DorsAttnB,right,left
144,99,0.005,cross_hemi_diff_network,RH_SalVentAttnA_Ins_2,LH_TempPar_2,SalVentAttnA,TempPar,right,left
144,123,0.005,cross_network_same_hemi,RH_SalVentAttnA_Ins_2,RH_SomMotB_Aud_1,SalVentAttnA,SomMotB,right,right
144,128,0.005,cross_network_same_hemi,RH_SalVentAttnA_Ins_2,RH_SomMotB_S2_4,SalVentAttnA,SomMotB,right,right
144,140,0.005,cross_network_same_hemi,RH_SalVentAttnA_Ins_2,RH_DorsAttnB_FEF_1,SalVentAttnA,DorsAttnB,right,right
144,143,0.005,within_network,RH_SalVentAttnA_Ins_2,RH_SalVentAttnA_Ins_1,SalVentAttnA,SalVentAttnA,right,right
144,147,0.025,within_network,RH_SalVentAttnA_Ins_2,RH_SalVentAttnA_ParMed_1,SalVentAttnA,SalVentAttnA,right,right
144,161,0.005,cross_network_same_hemi,RH_SalVentAttnA_Ins_2,RH_LimbicA_TempPole_2,SalVentAttnA,LimbicA,right,right
144,204,0.015,cross_network_same_hemi,RH_SalVentAttnA_Ins_2,THA-DP-rh,SalVentAttnA,Thalamus_DP,right,right
144,207,0.01,cross_network_same_hemi,RH_SalVentAttnA_Ins_2,THA-DA-rh,SalVentAttnA,Thalamus_DA,right,right
144,210,0.01,cross_network_same_hemi,RH_SalVentAttnA_Ins_2,pGP-rh,SalVentAttnA,Pallidum_post,right,right
144,211,0.01,cross_network_same_hemi,RH_SalVentAttnA_Ins_2,aGP-rh,SalVentAttnA,Pallidum_ant,right,right
144,225,0.005,cross_hemi_diff_network,RH_SalVentAttnA_Ins_2,NAc-core-lh,SalVentAttnA,Accumbens_core,right,left
144,227,0.01,cross_hemi_diff_network,RH_SalVentAttnA_Ins_2,aGP-lh,SalVentAttnA,Pallidum_ant,right,left
144,229,0.005,cross_hemi_diff_network,RH_SalVentAttnA_Ins_2,pPUT-lh,SalVentAttnA,Putamen_post,right,left
145,24,0.005,cross_hemi_diff_network,RH_SalVentAttnA_FrOper_1,LH_SomMotB_Aud_3,SalVentAttnA,SomMotB,right,left
145,30,0.005,cross_hemi_diff_network,RH_SalVentAttnA_FrOper_1,LH_DorsAttnA_ParOcc_1,SalVentAttnA,DorsAttnA,right,left
145,39,0.005,within_network,RH_SalVentAttnA_FrOper_1,LH_SalVentAttnA_ParOper_1,SalVentAttnA,SalVentAttnA,right,left
145,40,0.005,within_network,RH_SalVentAttnA_FrOper_1,LH_SalVentAttnA_Ins_1,SalVentAttnA,SalVentAttnA,right,left
145,41,0.005,within_network,RH_SalVentAttnA_FrOper_1,LH_SalVentAttnA_FrOper_1,SalVentAttnA,SalVentAttnA,right,left
145,136,0.005,cross_network_same_hemi,RH_SalVentAttnA_FrOper_1,RH_DorsAttnB_PostC_1,SalVentAttnA,DorsAttnB,right,right
145,143,0.015,within_network,RH_SalVentAttnA_FrOper_1,RH_SalVentAttnA_Ins_1,SalVentAttnA,SalVentAttnA,right,right
145,147,0.01,within_network,RH_SalVentAttnA_FrOper_1,RH_SalVentAttnA_ParMed_1,SalVentAttnA,SalVentAttnA,right,right
145,199,0.005,cross_network_same_hemi,RH_SalVentAttnA_FrOper_1,RH_TempPar_4,SalVentAttnA,TempPar,right,right
145,201,0.005,cross_network_same_hemi,RH_SalVentAttnA_FrOper_1,pHIP-rh,SalVentAttnA,Hippocampus_post,right,right
145,205,0.005,cross_network_same_hemi,RH_SalVentAttnA_FrOper_1,THA-VP-rh,SalVentAttnA,Thalamus_VP,right,right
145,211,0.01,cross_network_same_hemi,RH_SalVentAttnA_FrOper_1,aGP-rh,SalVentAttnA,Pallidum_ant,right,right
145,226,0.005,cross_hemi_diff_network,RH_SalVentAttnA_FrOper_1,pGP-lh,SalVentAttnA,Pallidum_post,right,left
146,38,0.005,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_1,LH_DorsAttnB_FEF_1,SalVentAttnA,DorsAttnB,right,left
146,55,0.005,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_1,LH_LimbicA_TempPole_4,SalVentAttnA,LimbicA,right,left
146,56,0.005,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_1,LH_ContA_Temp_1,SalVentAttnA,ContA,right,left
146,60,0.005,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_1,LH_ContA_PFCd_1,SalVentAttnA,ContA,right,left
146,152,0.005,cross_network_same_hemi,RH_SalVentAttnA_FrMed_1,RH_SalVentAttnB_PFCl_1,SalVentAttnA,SalVentAttnB,right,right
146,208,0.005,cross_network_same_hemi,RH_SalVentAttnA_FrMed_1,NAc-shell-rh,SalVentAttnA,Accumbens_shell,right,right
146,223,0.005,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_1,THA-DA-lh,SalVentAttnA,Thalamus_DA,right,left
147,31,0.005,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,LH_DorsAttnA_SPL_1,SalVentAttnA,DorsAttnA,right,left
147,43,0.005,within_network,RH_SalVentAttnA_ParMed_1,LH_SalVentAttnA_ParMed_1,SalVentAttnA,SalVentAttnA,right,left
147,45,0.005,within_network,RH_SalVentAttnA_ParMed_1,LH_SalVentAttnA_FrMed_2,SalVentAttnA,SalVentAttnA,right,left
147,60,0.01,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,LH_ContA_PFCd_1,SalVentAttnA,ContA,right,left
147,113,0.005,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,RH_SomMotA_2,SalVentAttnA,SomMotA,right,right
147,125,0.005,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,RH_SomMotB_S2_1,SalVentAttnA,SomMotB,right,right
147,140,0.005,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,RH_DorsAttnB_FEF_1,SalVentAttnA,DorsAttnB,right,right
147,142,0.005,within_network,RH_SalVentAttnA_ParMed_1,RH_SalVentAttnA_PrC_1,SalVentAttnA,SalVentAttnA,right,right
147,148,0.005,within_network,RH_SalVentAttnA_ParMed_1,RH_SalVentAttnA_ParMed_2,SalVentAttnA,SalVentAttnA,right,right
147,201,0.005,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,pHIP-rh,SalVentAttnA,Hippocampus_post,right,right
147,204,0.015,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,THA-DP-rh,SalVentAttnA,Thalamus_DP,right,right
147,210,0.03,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,pGP-rh,SalVentAttnA,Pallidum_post,right,right
147,213,0.005,cross_network_same_hemi,RH_SalVentAttnA_ParMed_1,pPUT-rh,SalVentAttnA,Putamen_post,right,right
147,220,0.005,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,THA-DP-lh,SalVentAttnA,Thalamus_DP,right,left
147,221,0.015,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,THA-VP-lh,SalVentAttnA,Thalamus_VP,right,left
147,226,0.015,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,pGP-lh,SalVentAttnA,Pallidum_post,right,left
147,227,0.01,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,aGP-lh,SalVentAttnA,Pallidum_ant,right,left
147,231,0.005,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_1,pCAU-lh,SalVentAttnA,Caudate_post,right,left
148,30,0.005,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_2,LH_DorsAttnA_ParOcc_1,SalVentAttnA,DorsAttnA,right,left
148,37,0.005,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_2,LH_DorsAttnB_PostC_4,SalVentAttnA,DorsAttnB,right,left
148,60,0.005,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_2,LH_ContA_PFCd_1,SalVentAttnA,ContA,right,left
148,99,0.005,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_2,LH_TempPar_2,SalVentAttnA,TempPar,right,left
148,147,0.005,within_network,RH_SalVentAttnA_ParMed_2,RH_SalVentAttnA_ParMed_1,SalVentAttnA,SalVentAttnA,right,right
148,184,0.005,cross_network_same_hemi,RH_SalVentAttnA_ParMed_2,RH_DefaultA_PFCd_1,SalVentAttnA,DefaultA,right,right
148,198,0.005,cross_network_same_hemi,RH_SalVentAttnA_ParMed_2,RH_TempPar_3,SalVentAttnA,TempPar,right,right
148,227,0.005,cross_hemi_diff_network,RH_SalVentAttnA_ParMed_2,aGP-lh,SalVentAttnA,Pallidum_ant,right,left
149,0,0.005,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_2,LH_VisCent_ExStr_2,SalVentAttnA,VisCent,right,left
149,8,0.005,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_2,LH_VisPeri_ExStrInf_3,SalVentAttnA,VisPeri,right,left
149,12,0.005,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_2,LH_SomMotA_1,SalVentAttnA,SomMotA,right,left
149,38,0.01,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_2,LH_DorsAttnB_FEF_1,SalVentAttnA,DorsAttnB,right,left
149,46,0.005,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_2,LH_SalVentAttnB_IPL_1,SalVentAttnA,SalVentAttnB,right,left
149,63,0.005,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_2,LH_ContA_PFCl_2,SalVentAttnA,ContA,right,left
149,136,0.005,cross_network_same_hemi,RH_SalVentAttnA_FrMed_2,RH_DorsAttnB_PostC_1,SalVentAttnA,DorsAttnB,right,right
149,153,0.01,cross_network_same_hemi,RH_SalVentAttnA_FrMed_2,RH_SalVentAttnB_Ins_1,SalVentAttnA,SalVentAttnB,right,right
149,155,0.005,cross_network_same_hemi,RH_SalVentAttnA_FrMed_2,RH_SalVentAttnB_PFCmp_1,SalVentAttnA,SalVentAttnB,right,right
149,174,0.005,cross_network_same_hemi,RH_SalVentAttnA_FrMed_2,RH_ContB_PFCld_1,SalVentAttnA,ContB,right,right
149,187,0.005,cross_network_same_hemi,RH_SalVentAttnA_FrMed_2,RH_DefaultA_PFCm_2,SalVentAttnA,DefaultA,right,right
149,198,0.005,cross_network_same_hemi,RH_SalVentAttnA_FrMed_2,RH_TempPar_3,SalVentAttnA,TempPar,right,right
149,199,0.005,cross_network_same_hemi,RH_SalVentAttnA_FrMed_2,RH_TempPar_4,SalVentAttnA,TempPar,right,right
149,220,0.005,cross_hemi_diff_network,RH_SalVentAttnA_FrMed_2,THA-DP-lh,SalVentAttnA,Thalamus_DP,right,left
150,45,0.005,cross_hemi_diff_network,RH_SalVentAttnB_IPL_1,LH_SalVentAttnA_FrMed_2,SalVentAttnB,SalVentAttnA,right,left
150,86,0.005,cross_hemi_diff_network,RH_SalVentAttnB_IPL_1,LH_DefaultB_IPL_1,SalVentAttnB,DefaultB,right,left
150,131,0.005,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,RH_DorsAttnA_ParOcc_1,SalVentAttnB,DorsAttnA,right,right
150,142,0.005,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,RH_SalVentAttnA_PrC_1,SalVentAttnB,SalVentAttnA,right,right
150,143,0.005,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,RH_SalVentAttnA_Ins_1,SalVentAttnB,SalVentAttnA,right,right
150,144,0.005,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,RH_SalVentAttnA_Ins_2,SalVentAttnB,SalVentAttnA,right,right
150,166,0.005,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,RH_ContA_PFCd_1,SalVentAttnB,ContA,right,right
150,174,0.005,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,RH_ContB_PFCld_1,SalVentAttnB,ContB,right,right
150,176,0.005,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,RH_ContB_PFClv_1,SalVentAttnB,ContB,right,right
150,178,0.005,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,RH_ContB_PFCmp_1,SalVentAttnB,ContB,right,right
150,198,0.01,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,RH_TempPar_3,SalVentAttnB,TempPar,right,right
150,210,0.005,cross_network_same_hemi,RH_SalVentAttnB_IPL_1,pGP-rh,SalVentAttnB,Pallidum_post,right,right
150,227,0.01,cross_hemi_diff_network,RH_SalVentAttnB_IPL_1,aGP-lh,SalVentAttnB,Pallidum_ant,right,left
151,46,0.005,within_network,RH_SalVentAttnB_PFClv_1,LH_SalVentAttnB_IPL_1,SalVentAttnB,SalVentAttnB,right,left
151,64,0.005,cross_hemi_diff_network,RH_SalVentAttnB_PFClv_1,LH_ContA_PFCl_3,SalVentAttnB,ContA,right,left
151,154,0.005,within_network,RH_SalVentAttnB_PFClv_1,RH_SalVentAttnB_Ins_2,SalVentAttnB,SalVentAttnB,right,right
151,156,0.01,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,RH_LimbicB_OFC_1,SalVentAttnB,LimbicB,right,right
151,166,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,RH_ContA_PFCd_1,SalVentAttnB,ContA,right,right
151,171,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,RH_ContB_Temp_2,SalVentAttnB,ContB,right,right
151,176,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,RH_ContB_PFClv_1,SalVentAttnB,ContB,right,right
151,178,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,RH_ContB_PFCmp_1,SalVentAttnB,ContB,right,right
151,183,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,RH_DefaultA_IPL_1,SalVentAttnB,DefaultA,right,right
151,187,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,RH_DefaultA_PFCm_2,SalVentAttnB,DefaultA,right,right
151,204,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,THA-DP-rh,SalVentAttnB,Thalamus_DP,right,right
151,209,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,NAc-core-rh,SalVentAttnB,Accumbens_core,right,right
151,211,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFClv_1,aGP-rh,SalVentAttnB,Pallidum_ant,right,right
151,218,0.005,cross_hemi_diff_network,RH_SalVentAttnB_PFClv_1,lAMY-lh,SalVentAttnB,Amygdala_lat,right,left
151,220,0.005,cross_hemi_diff_network,RH_SalVentAttnB_PFClv_1,THA-DP-lh,SalVentAttnB,Thalamus_DP,right,left
151,230,0.005,cross_hemi_diff_network,RH_SalVentAttnB_PFClv_1,aCAU-lh,SalVentAttnB,Caudate_ant,right,left
152,46,0.005,within_network,RH_SalVentAttnB_PFCl_1,LH_SalVentAttnB_IPL_1,SalVentAttnB,SalVentAttnB,right,left
152,70,0.01,cross_hemi_diff_network,RH_SalVentAttnB_PFCl_1,LH_ContB_PFClv_2,SalVentAttnB,ContB,right,left
152,137,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFCl_1,RH_DorsAttnB_PostC_2,SalVentAttnB,DorsAttnB,right,right
152,140,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFCl_1,RH_DorsAttnB_FEF_1,SalVentAttnB,DorsAttnB,right,right
152,142,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFCl_1,RH_SalVentAttnA_PrC_1,SalVentAttnB,SalVentAttnA,right,right
152,175,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFCl_1,RH_ContB_PFCld_2,SalVentAttnB,ContB,right,right
152,178,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFCl_1,RH_ContB_PFCmp_1,SalVentAttnB,ContB,right,right
152,199,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFCl_1,RH_TempPar_4,SalVentAttnB,TempPar,right,right
152,209,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFCl_1,NAc-core-rh,SalVentAttnB,Accumbens_core,right,right
152,221,0.005,cross_hemi_diff_network,RH_SalVentAttnB_PFCl_1,THA-VP-lh,SalVentAttnB,Thalamus_VP,right,left
152,227,0.005,cross_hemi_diff_network,RH_SalVentAttnB_PFCl_1,aGP-lh,SalVentAttnB,Pallidum_ant,right,left
153,47,0.005,within_network,RH_SalVentAttnB_Ins_1,LH_SalVentAttnB_PFCl_1,SalVentAttnB,SalVentAttnB,right,left
153,50,0.005,cross_hemi_diff_network,RH_SalVentAttnB_Ins_1,LH_LimbicB_OFC_1,SalVentAttnB,LimbicB,right,left
153,55,0.005,cross_hemi_diff_network,RH_SalVentAttnB_Ins_1,LH_LimbicA_TempPole_4,SalVentAttnB,LimbicA,right,left
153,56,0.005,cross_hemi_diff_network,RH_SalVentAttnB_Ins_1,LH_ContA_Temp_1,SalVentAttnB,ContA,right,left
153,184,0.005,cross_network_same_hemi,RH_SalVentAttnB_Ins_1,RH_DefaultA_PFCd_1,SalVentAttnB,DefaultA,right,right
153,187,0.015,cross_network_same_hemi,RH_SalVentAttnB_Ins_1,RH_DefaultA_PFCm_2,SalVentAttnB,DefaultA,right,right
153,211,0.005,cross_network_same_hemi,RH_SalVentAttnB_Ins_1,aGP-rh,SalVentAttnB,Pallidum_ant,right,right
153,225,0.005,cross_hemi_diff_network,RH_SalVentAttnB_Ins_1,NAc-core-lh,SalVentAttnB,Accumbens_core,right,left
153,226,0.005,cross_hemi_diff_network,RH_SalVentAttnB_Ins_1,pGP-lh,SalVentAttnB,Pallidum_post,right,left
154,44,0.005,cross_hemi_diff_network,RH_SalVentAttnB_Ins_2,LH_SalVentAttnA_FrMed_1,SalVentAttnB,SalVentAttnA,right,left
154,99,0.005,cross_hemi_diff_network,RH_SalVentAttnB_Ins_2,LH_TempPar_2,SalVentAttnB,TempPar,right,left
154,136,0.005,cross_network_same_hemi,RH_SalVentAttnB_Ins_2,RH_DorsAttnB_PostC_1,SalVentAttnB,DorsAttnB,right,right
154,140,0.005,cross_network_same_hemi,RH_SalVentAttnB_Ins_2,RH_DorsAttnB_FEF_1,SalVentAttnB,DorsAttnB,right,right
154,142,0.01,cross_network_same_hemi,RH_SalVentAttnB_Ins_2,RH_SalVentAttnA_PrC_1,SalVentAttnB,SalVentAttnA,right,right
154,149,0.005,cross_network_same_hemi,RH_SalVentAttnB_Ins_2,RH_SalVentAttnA_FrMed_2,SalVentAttnB,SalVentAttnA,right,right
154,151,0.005,within_network,RH_SalVentAttnB_Ins_2,RH_SalVentAttnB_PFClv_1,SalVentAttnB,SalVentAttnB,right,right
154,177,0.005,cross_network_same_hemi,RH_SalVentAttnB_Ins_2,RH_ContB_PFClv_2,SalVentAttnB,ContB,right,right
154,178,0.005,cross_network_same_hemi,RH_SalVentAttnB_Ins_2,RH_ContB_PFCmp_1,SalVentAttnB,ContB,right,right
154,183,0.005,cross_network_same_hemi,RH_SalVentAttnB_Ins_2,RH_DefaultA_IPL_1,SalVentAttnB,DefaultA,right,right
154,220,0.005,cross_hemi_diff_network,RH_SalVentAttnB_Ins_2,THA-DP-lh,SalVentAttnB,Thalamus_DP,right,left
154,227,0.005,cross_hemi_diff_network,RH_SalVentAttnB_Ins_2,aGP-lh,SalVentAttnB,Pallidum_ant,right,left
155,53,0.005,cross_hemi_diff_network,RH_SalVentAttnB_PFCmp_1,LH_LimbicA_TempPole_2,SalVentAttnB,LimbicA,right,left
155,160,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFCmp_1,RH_LimbicA_TempPole_1,SalVentAttnB,LimbicA,right,right
155,169,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFCmp_1,RH_ContA_Cingm_1,SalVentAttnB,ContA,right,right
155,174,0.01,cross_network_same_hemi,RH_SalVentAttnB_PFCmp_1,RH_ContB_PFCld_1,SalVentAttnB,ContB,right,right
155,186,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFCmp_1,RH_DefaultA_PFCm_1,SalVentAttnB,DefaultA,right,right
155,187,0.025,cross_network_same_hemi,RH_SalVentAttnB_PFCmp_1,RH_DefaultA_PFCm_2,SalVentAttnB,DefaultA,right,right
155,201,0.005,cross_network_same_hemi,RH_SalVentAttnB_PFCmp_1,pHIP-rh,SalVentAttnB,Hippocampus_post,right,right
155,225,0.005,cross_hemi_diff_network,RH_SalVentAttnB_PFCmp_1,NAc-core-lh,SalVentAttnB,Accumbens_core,right,left
155,230,0.005,cross_hemi_diff_network,RH_SalVentAttnB_PFCmp_1,aCAU-lh,SalVentAttnB,Caudate_ant,right,left
156,47,0.005,cross_hemi_diff_network,RH_LimbicB_OFC_1,LH_SalVentAttnB_PFCl_1,LimbicB,SalVentAttnB,right,left
156,50,0.005,within_network,RH_LimbicB_OFC_1,LH_LimbicB_OFC_1,LimbicB,LimbicB,right,left
156,54,0.005,cross_hemi_diff_network,RH_LimbicB_OFC_1,LH_LimbicA_TempPole_3,LimbicB,LimbicA,right,left
