region_idx,region_name,network,mean_error_rate,std_error_rate,cv_error_rate,min_error_rate,max_error_rate
190,RH_DefaultB_AntTemp_1,DefaultB,0.039999999999999994,0.025915341754867992,0.6478835422519911,0.0,0.06666666666666665
191,RH_DefaultB_PFCd_1,DefaultB,0.05333333333333332,0.045758356182164436,0.8579691768068911,0.0,0.1333333333333333
192,RH_DefaultB_PFCv_1,DefaultB,0.022222222222222233,0.02434322477800738,1.0954451100808285,0.0,0.06666666666666665
193,RH_DefaultC_IPL_1,DefaultC,0.057777777777777775,0.038745768387028236,0.6705998363071428,0.0,0.11111111111111116
194,RH_DefaultC_Rsp_1,DefaultC,0.0044444444444444505,0.008888888888888901,1.9999999550000012,0.0,0.022222222222222254
195,RH_DefaultC_PHC_1,DefaultC,0.039999999999999994,0.02948110924760355,0.7370277293475195,0.0,0.0888888888888889
196,RH_TempPar_1,TempPar,0.0711111111111111,0.04532461789860253,0.6373774383027863,0.0,0.1333333333333333
197,RH_TempPar_2,TempPar,0.09777777777777781,0.05183068350973601,0.5300865353528933,0.0,0.15555555555555556
198,RH_TempPar_3,TempPar,0.09777777777777778,0.06681465057054628,0.6833316528635432,0.0,0.1777777777777778
199,RH_TempPar_4,TempPar,0.0711111111111111,0.04309048762147847,0.6059599813249099,0.0,0.1333333333333333
200,aHIP-rh,Hippocampus_ant,0.057777777777777775,0.05370242654930921,0.9294650732832006,0.0,0.15555555555555556
201,pHIP-rh,Hippocampus_post,0.13333333333333336,0.07950463919999252,0.5962847935527302,0.0,0.24444444444444446
202,lAMY-rh,Amygdala_lat,0.15999999999999998,0.09365025558091322,0.5853140970148863,0.0,0.28888888888888886
203,mAMY-rh,Amygdala_med,0.11555555555555555,0.0722136747078752,0.6249260305850417,0.0,0.2222222222222222
204,THA-DP-rh,Thalamus_DP,0.19555555555555554,0.11875901525233235,0.607290418593426,0.0,0.33333333333333337
205,THA-VP-rh,Thalamus_VP,0.12444444444444447,0.08731947868617113,0.7016743817357438,0.0,0.2666666666666667
206,THA-VA-rh,Thalamus_VA,0.05333333333333332,0.026666666666666658,0.4999999990624999,0.0,0.06666666666666665
207,THA-DA-rh,Thalamus_DA,0.10222222222222221,0.08385761006272538,0.8203461845937141,0.0,0.2222222222222222
208,NAc-shell-rh,Accumbens_shell,0.16,0.09469900334516675,0.5918687705373742,0.0,0.2666666666666667
209,NAc-core-rh,Accumbens_core,0.07555555555555556,0.05370242654930922,0.710767409270724,0.0,0.15555555555555556
210,pGP-rh,Pallidum_post,0.44000000000000006,0.22195539536326706,0.5044440802564151,0.0,0.6
211,aGP-rh,Pallidum_ant,0.37777777777777777,0.19372884193514103,0.5128116402808055,0.0,0.5333333333333333
212,aPUT-rh,Putamen_ant,0.022222222222222233,0.02434322477800738,1.0954451100808285,0.0,0.06666666666666665
213,pPUT-rh,Putamen_post,0.06666666666666668,0.039752319599996276,0.5962847931055169,0.0,0.11111111111111116
214,aCAU-rh,Caudate_ant,0.026666666666666637,0.02177324215807267,0.8164965778658638,0.0,0.0444444444444444
215,pCAU-rh,Caudate_post,0.039999999999999994,0.035555555555555556,0.8888888866666668,0.0,0.0888888888888889
216,aHIP-lh,Hippocampus_ant,0.0711111111111111,0.04309048762147847,0.6059599813249099,0.0,0.1333333333333333
217,pHIP-lh,Hippocampus_post,0.14666666666666667,0.08267144550105898,0.5636689462138097,0.0,0.2222222222222222
218,lAMY-lh,Amygdala_lat,0.19111111111111115,0.12539320870814122,0.6561272545248582,0.0,0.33333333333333337
219,mAMY-lh,Amygdala_med,0.11555555555555556,0.061903947898596094,0.5357072409665656,0.0,0.1777777777777778
220,THA-DP-lh,Thalamus_DP,0.2311111111111111,0.12300757780531596,0.5322443268119345,0.0,0.3555555555555555
221,THA-VP-lh,Thalamus_VP,0.16444444444444445,0.11119996447286047,0.6762159997615876,0.0,0.28888888888888886
