region_name,network,cv_accuracy,cv_error_rate,task_accuracy,task_error_rate,error_increase,error_increase_pct,data_type,reorganization_rank
RH_DefaultC_Rsp_1,DefaultC,0.9955357142857144,0.004464285714285587,0.975,0.025000000000000022,0.020535714285714435,375.8169934640637,full,115
RH_SalVentAttnB_Ins_2,SalVentAttnB,0.9553571428571428,0.044642857142857206,0.935,0.06499999999999995,0.02035714285714274,44.60093896713583,full,116
RH_ContA_PFCd_1,ContA,0.9151785714285714,0.0848214285714286,0.895,0.10499999999999998,0.02017857142857138,23.51227632126502,full,117
LH_DefaultA_PFCd_1,DefaultA,0.9598214285714286,0.0401785714285714,0.94,0.06000000000000005,0.019821428571428656,48.13529921942782,full,118
LH_SalVentAttnA_FrMed_2,SalVentAttnA,0.9598214285714286,0.0401785714285714,0.94,0.06000000000000005,0.019821428571428656,48.13529921942782,full,119
LH_DefaultA_pCunPCC_2,DefaultA,0.96875,0.03125,0.95,0.050000000000000044,0.018750000000000044,58.13953488372107,full,120
RH_VisCent_ExStr_2,VisCent,0.9285714285714286,0.0714285714285714,0.91,0.08999999999999997,0.018571428571428572,25.641025641025657,full,121
RH_SalVentAttnB_PFClv_1,SalVentAttnB,0.9330357142857144,0.06696428571428559,0.915,0.08499999999999996,0.018035714285714377,26.537046768260826,full,122
RH_VisCent_ExStr_3,VisCent,0.9330357142857144,0.06696428571428559,0.915,0.08499999999999996,0.018035714285714377,26.537046768260826,full,123
LH_SomMotA_5,SomMotA,0.9821428571428572,0.017857142857142794,0.965,0.03500000000000003,0.017142857142857237,90.90909090909172,full,124
RH_VisPeri_StriCal_1,VisPeri,0.9955357142857144,0.004464285714285587,0.98,0.020000000000000018,0.01553571428571443,284.31372549020534,full,125
LH_VisCent_Striate_1,VisCent,0.9955357142857144,0.004464285714285587,0.98,0.020000000000000018,0.01553571428571443,284.31372549020534,full,126
LH_DefaultB_PFCv_3,DefaultB,0.9553571428571428,0.044642857142857206,0.94,0.06000000000000005,0.015357142857142847,33.646322378716675,full,127
RH_SomMotA_7,SomMotA,0.9553571428571428,0.044642857142857206,0.94,0.06000000000000005,0.015357142857142847,33.646322378716675,full,128
LH_VisPeri_StriCal_1,VisPeri,1.0,0.0,0.985,0.015000000000000013,0.015000000000000013,1500.0000000000011,full,129
RH_SomMotA_2,SomMotA,0.9598214285714286,0.0401785714285714,0.945,0.05500000000000005,0.014821428571428652,35.993061578491115,full,130
LH_LimbicA_TempPole_1,LimbicA,0.8794642857142857,0.1205357142857143,0.865,0.135,0.014464285714285707,11.901263590949156,full,131
LH_VisPeri_ExStrSup_1,VisPeri,0.9642857142857144,0.03571428571428559,0.95,0.050000000000000044,0.014285714285714457,38.910505836576476,full,132
RH_ContA_IPS_2,ContA,0.9732142857142856,0.026785714285714413,0.96,0.040000000000000036,0.013214285714285623,47.55784061696603,full,133
RH_SalVentAttnA_FrMed_2,SalVentAttnA,0.9330357142857144,0.06696428571428559,0.92,0.07999999999999996,0.013035714285714373,19.180241723594488,full,134
LH_SalVentAttnA_ParOper_1,SalVentAttnA,0.9776785714285714,0.022321428571428603,0.965,0.03500000000000003,0.012678571428571428,54.36447166921891,full,135
RH_SomMotB_Cent_1,SomMotB,0.9821428571428572,0.017857142857142794,0.97,0.030000000000000027,0.012142857142857233,64.39393939394009,full,136
RH_SalVentAttnA_ParMed_1,SalVentAttnA,0.8571428571428571,0.1428571428571429,0.845,0.15500000000000003,0.012142857142857122,8.440913604766616,full,137
RH_SalVentAttnB_PFCmp_1,SalVentAttnB,0.9419642857142856,0.05803571428571441,0.93,0.06999999999999995,0.011964285714285539,20.26618269812428,full,138
RH_LimbicA_TempPole_4,LimbicA,0.90625,0.09375,0.895,0.10499999999999998,0.011249999999999982,11.873350923482832,full,139
